mechanic,replicate,final_infection_rate
CI+ER+IE,119,0.962417
CI+ER+IE,120,0.913203
CI+ER+IE,121,0.93465
CI+ER+IE,122,0.952309
CI+ER+IE,123,0.912158
CI+ER+IE,124,0.954934
CI+ER+IE,125,0.986308
CI+ER+IE,126,0.961847
CI+ER+IE,127,0.97305
CI+ER+IE,128,0.890023
CI+ER+IE,129,0.958434
CI+ER+IE,130,0.975583
CI+ER+IE,131,0.951719
CI+ER+IE,132,0.9465
CI+ER+IE,133,0.962158
CI+ER+IE,134,0.962375
CI+ER+IE,135,0.977778
CI+ER+IE,136,0.978387
CI+ER+IE,137,0.955196
CI+ER+IE,138,0.949085
CI+ER+IE,139,0.954564
CI+ER+IE,140,0.964122
CI+ER+IE,141,0.977794
CI+ER+IE,142,0.985581
CI+ER+IE,143,0.977885
CI+ER+IE,144,0.951918
CI+ER+IE,145,0.968662
CI+ER+IE,146,0.965339
CI+ER+IE,147,0.993445
CI+ER+IE,148,0.991079
CI+ER+IE,149,0.988645
CI+ER+IE,150,0.947614
CI+ER+IE,151,0.965645
CI+ER+IE,152,0.970346
CI+ER+IE,153,0.975656
CI+ER+IE,154,0.981131
CI+ER+IE,155,0.975467
CI+ER+IE,156,0.956125
CI+ER+IE,157,0.958128
CI+ER+IE,158,0.963433
CI+ER+IE,159,0.955425
CI+ER+IE,160,0.957045
CI+ER+IE,161,0.982778
CI+ER+IE,162,0.970125
CI+ER+IE,163,0.968275
CI+ER+IE,164,0.912993
CI+ER+IE,165,0.978675
CI+ER+IE,166,0.923364
CI+ER+IE,167,0.944937
CI+ER+IE,168,0.971128
CI+ER+IE,169,0.980486
CI+ER+IE,170,0.941203
CI+ER+IE,171,0.971447
CI+ER+IE,172,0.958235
CI+ER+IE,173,0.965355
CI+ER+IE,174,0.966509
CI+ER+IE,175,0.955246
CI+ER+IE,176,0.968978
CI+ER+IE,177,0.98679
CI+ER+IE,178,0.978909
CI+ER+IE,179,0.976827
CI+ER+IE,180,0.993987
CI+ER+IE,181,0.967584
CI+ER+IE,182,0.954331
CI+ER+IE,183,0.979353
CI+ER+IE,184,0.970869
CI+ER+IE,185,0.979863
CI+ER+IE,186,0.954609
CI+ER+IE,187,0.982743
CI+ER+IE,188,0.965281
CI+ER+IE,189,0.962309
CI+ER+IE,190,0.987835
CI+ER+IE,191,0.958327
CI+ER+IE,192,0.981496
CI+ER+IE,193,0.973049
CI+ER+IE,194,0.968037
CI+ER+IE,195,0.945245
CI+ER+IE,196,0.987548
CI+ER+IE,197,0.987635
CI+ER+IE,198,0.980869
CI+ER+IE,199,0.986197
CI+MK,0,0.97595
CI+MK,1,0.9538
CI+MK,2,0.911569
CI+MK,3,0.935187
CI+MK,4,0.9522
CI+MK,5,0.95865
CI+MK,6,0.9214
CI+MK,7,0.904886
CI+MK,8,0.855386
CI+MK,9,0.90205
CI+MK,10,0.9735
CI+MK,11,0.963645
CI+MK,12,0.919742
CI+MK,13,0.951948
CI+MK,14,0.93755
CI+MK,15,0.9581
CI+MK,16,0.8977
CI+MK,17,0.93285
CI+MK,18,0.9453
CI+MK,19,0.96935
CI+MK,20,0.906436
CI+MK,21,0.9704
CI+MK,22,0.89665
CI+MK,23,0.95155
CI+MK,24,0.9072
CI+MK,25,0.956398
CI+MK,26,0.9785
CI+MK,27,0.9262
CI+MK,28,0.90055
CI+MK,29,0.94445
CI+MK,30,0.9769
CI+MK,31,0.98395
CI+MK,32,0.9809
CI+MK,33,0.9588
CI+MK,34,0.9462
CI+MK,35,0.94415
CI+MK,36,0.9029
CI+MK,37,0.96945
CI+MK,38,0.84735
CI+MK,39,0.979798
CI+MK,40,0.96015
CI+MK,41,0.9687
CI+MK,42,0.96275
CI+MK,43,0.9618
CI+MK,44,0.98365
CI+MK,45,0.93415
CI+MK,46,0.84035
CI+MK,47,0.96395
CI+MK,48,0.9392
CI+MK,49,0.98335
CI+MK,50,0.96285
CI+MK,51,0.958948
CI+MK,52,0.958096
CI+MK,53,0.9379
CI+MK,54,0.96965
CI+MK,55,0.82255
CI+MK,56,0.9256
CI+MK,57,0.941194
CI+MK,58,0.931447
CI+MK,59,0.955398
CI+MK,60,0.9394
CI+MK,61,0.942241
CI+MK,62,0.967497
CI+MK,63,0.9727
CI+MK,64,0.88235
CI+MK,65,0.967247
CI+MK,66,0.89365
CI+MK,67,0.876238
CI+MK,68,0.89525
CI+MK,69,0.8545
CI+MK,70,0.93635
CI+MK,71,0.9041
CI+MK,72,0.9533
CI+MK,73,0.988449
CI+MK,74,0.8331
CI+MK,75,0.9634
CI+MK,76,0.79855
CI+MK,77,0.9324
CI+MK,78,0.951743
CI+MK,79,0.9344
CI+MK,80,0.982545
CI+MK,81,0.9581
CI+MK,82,0.923277
CI+MK,83,0.96825
CI+MK,84,0.9327
CI+MK,85,0.9839
CI+MK,86,0.92555
CI+MK,87,0.9315
CI+MK,88,0.9404
CI+MK,89,0.925693
CI+MK,90,0.8355
CI+MK,91,0.9418
CI+MK,92,0.9891
CI+MK,93,0.94695
CI+MK,94,0.948445
CI+MK,95,0.9398
CI+MK,96,0.953045
CI+MK,97,0.95715
CI+MK,98,0.92785
CI+MK,99,0.91855
CI+MK,100,0.920588
CI+MK,101,0.9562
CI+MK,102,0.9192
CI+MK,103,0.956196
CI+MK,104,0.94795
CI+MK,105,0.9226
CI+MK,106,0.960748
CI+MK,107,0.9346
CI+MK,108,0.951535
CI+MK,109,0.9805
CI+MK,110,0.91755
CI+MK,111,0.92175
CI+MK,112,0.95985
CI+MK,113,0.94895
CI+MK,114,0.976999
CI+MK,115,0.89814
CI+MK,116,0.95025
CI+MK,117,0.90605
CI+MK,118,0.821991
CI+MK,119,0.9732
CI+MK,120,0.976143
CI+MK,121,0.954195
CI+MK,122,0.924592
CI+MK,123,0.9777
CI+MK,124,0.9552
CI+MK,125,0.96595
CI+MK,126,0.95535
CI+MK,127,0.9805
CI+MK,128,0.938694
CI+MK,129,0.89525
CI+MK,130,0.878664
CI+MK,131,0.972449
CI+MK,132,0.9249
CI+MK,133,0.9401
CI+MK,134,0.9185
CI+MK,135,0.9489
CI+MK,136,0.95965
CI+MK,137,0.8836
CI+MK,138,0.958781
CI+MK,139,0.860822
CI+MK,140,0.970449
CI+MK,141,0.934084
CI+MK,142,0.9255
CI+MK,143,0.8975
CI+MK,144,0.964
CI+MK,145,0.93255
CI+MK,146,0.97725
CI+MK,147,0.9595
CI+MK,148,0.9503
CI+MK,149,0.97065
CI+MK,150,0.8679
CI+MK,151,0.9822
CI+MK,152,0.9537
CI+MK,153,0.9227
CI+MK,154,0.9294
CI+MK,155,0.8681
CI+MK,156,0.8468
CI+MK,157,0.986299
CI+MK,158,0.96905
CI+MK,159,0.9689
CI+MK,160,0.9481
CI+MK,161,0.93119
CI+MK,162,0.88415
CI+MK,163,0.89555
CI+MK,164,0.981949
CI+MK,165,0.93205
CI+MK,166,0.93885
CI+MK,167,0.929
CI+MK,168,0.9693
CI+MK,169,0.95525
CI+MK,170,0.964848
CI+MK,171,0.9341
CI+MK,172,0.97625
CI+MK,173,0.88065
CI+MK,174,0.988049
CI+MK,175,0.9884
CI+MK,176,0.98185
CI+MK,177,0.90965
CI+MK,178,0.983948
CI+MK,179,0.931847
CI+MK,180,0.8355
CI+MK,181,0.935787
CI+MK,182,0.9584
CI+MK,183,0.93305
CI+MK,184,0.91295
CI+MK,185,0.854393
CI+MK,186,0.92675
CI+MK,187,0.9363
CI+MK,188,0.94745
CI+MK,189,0.945097
CI+MK,190,0.96375
CI+MK,191,0.952398
CI+MK,192,0.94185
CI+MK,193,0.942241
CI+MK,194,0.961148
CI+MK,195,0.9243
CI+MK,196,0.97005
CI+MK,197,0.95995
CI+MK,198,0.92945
CI+MK,199,0.953448
CI+MK+IE,0,0.9547
CI+MK+IE,1,0.9863
CI+MK+IE,2,0.95275
CI+MK+IE,3,0.98325
CI+MK+IE,4,0.9788
CI+MK+IE,5,0.96945
CI+MK+IE,6,0.9831
CI+MK+IE,7,0.97575
CI+MK+IE,8,0.98095
CI+MK+IE,9,0.98615
CI+MK+IE,10,0.961
CI+MK+IE,11,0.9711
CI+MK+IE,12,0.97955
CI+MK+IE,13,0.98025
CI+MK+IE,14,0.9911
CI+MK+IE,15,0.95745
CI+MK+IE,16,0.9768
CI+MK+IE,17,0.9544
CI+MK+IE,18,0.92175
CI+MK+IE,19,0.98875
CI+MK+IE,20,0.9877
CI+MK+IE,21,0.98395
CI+MK+IE,22,0.971897
CI+MK+IE,23,0.99095
CI+MK+IE,24,0.98305
CI+MK+IE,25,0.987
CI+MK+IE,26,0.9814
CI+MK+IE,27,0.9907
CI+MK+IE,28,0.98165
CI+MK+IE,29,0.95585
CI+MK+IE,30,0.95445
CI+MK+IE,31,0.98505
CI+MK+IE,32,0.96665
CI+MK+IE,33,0.97045
CI+MK+IE,34,0.9675
CI+MK+IE,35,0.979049
CI+MK+IE,36,0.98055
CI+MK+IE,37,0.94825
CI+MK+IE,38,0.984098
CI+MK+IE,39,0.92085
CI+MK+IE,40,0.98475
CI+MK+IE,41,0.97585
CI+MK+IE,42,0.97005
CI+MK+IE,43,0.95435
CI+MK+IE,44,0.9859
CI+MK+IE,45,0.9738
CI+MK+IE,46,0.98975
CI+MK+IE,47,0.98135
CI+MK+IE,48,0.9777
CI+MK+IE,49,0.98435
CI+MK+IE,50,0.9413
CI+MK+IE,51,0.99
CI+MK+IE,52,0.97685
CI+MK+IE,53,0.9686
CI+MK+IE,54,0.9744
CI+MK+IE,55,0.9363
CI+MK+IE,56,0.92465
CI+MK+IE,57,0.99075
CI+MK+IE,58,0.97915
CI+MK+IE,59,0.987
CI+MK+IE,60,0.976399
CI+MK+IE,61,0.9796
CI+MK+IE,62,0.9531
CI+MK+IE,63,0.95855
CI+MK+IE,64,0.991648
CI+MK+IE,65,0.9689
CI+MK+IE,66,0.9699
CI+MK+IE,67,0.97015
CI+MK+IE,68,0.98275
CI+MK+IE,69,0.97505
CI+MK+IE,70,0.9891
CI+MK+IE,71,0.977749
CI+MK+IE,72,0.9888
CI+MK+IE,73,0.93695
CI+MK+IE,74,0.99455
CI+MK+IE,75,0.9944
CI+MK+IE,76,0.99115
CI+MK+IE,77,0.955498
CI+MK+IE,78,0.9915
CI+MK+IE,79,0.9676
CI+MK+IE,80,0.8982
CI+MK+IE,81,0.97135
CI+MK+IE,82,0.9824
CI+MK+IE,83,0.96835
CI+MK+IE,84,0.96595
CI+MK+IE,85,0.92625
CI+MK+IE,86,0.97185
CI+MK+IE,87,0.9669
CI+MK+IE,88,0.9709
CI+MK+IE,89,0.97575
CI+MK+IE,90,0.9854
CI+MK+IE,91,0.9804
CI+MK+IE,92,0.9793
CI+MK+IE,93,0.97145
CI+MK+IE,94,0.98385
CI+MK+IE,95,0.96655
CI+MK+IE,96,0.9871
CI+MK+IE,97,0.9846
CI+MK+IE,98,0.9659
CI+MK+IE,99,0.98205
CI+MK+IE,100,0.9095
CI+MK+IE,101,0.989749
CI+MK+IE,102,0.9762
CI+MK+IE,103,0.8611
CI+MK+IE,104,0.9821
CI+MK+IE,105,0.988249
CI+MK+IE,106,0.947845
CI+MK+IE,107,0.96975
CI+MK+IE,108,0.95995
CI+MK+IE,109,0.95065
CI+MK+IE,110,0.9726
CI+MK+IE,111,0.9469
CI+MK+IE,112,0.99175
CI+MK+IE,113,0.96975
CI+MK+IE,114,0.9506
CI+MK+IE,115,0.9262
CI+MK+IE,116,0.98655
CI+MK+IE,117,0.9824
CI+MK+IE,118,0.949
CI+MK+IE,119,0.98915
CI+MK+IE,120,0.98205
CI+MK+IE,121,0.934687
CI+MK+IE,122,0.9673
CI+MK+IE,123,0.8935
CI+MK+IE,124,0.95965
CI+MK+IE,125,0.98615
CI+MK+IE,126,0.9874
CI+MK+IE,127,0.96095
CI+MK+IE,128,0.96015
CI+MK+IE,129,0.96835
CI+MK+IE,130,0.9847
CI+MK+IE,131,0.966
CI+MK+IE,132,0.99035
CI+MK+IE,133,0.9808
CI+MK+IE,134,0.9852
CI+MK+IE,135,0.9832
CI+MK+IE,136,0.97285
CI+MK+IE,137,0.9922
CI+MK+IE,138,0.99345
CI+MK+IE,139,0.9805
CI+MK+IE,140,0.95965
CI+MK+IE,141,0.9532
CI+MK+IE,142,0.96275
CI+MK+IE,143,0.95415
CI+MK+IE,144,0.97515
CI+MK+IE,145,0.9841
CI+MK+IE,146,0.974
CI+MK+IE,147,0.9158
CI+MK+IE,148,0.98085
CI+MK+IE,149,0.960298
CI+MK+IE,150,0.96325
CI+MK+IE,151,0.9563
CI+MK+IE,152,0.98435
CI+MK+IE,153,0.9731
CI+MK+IE,154,0.961792
CI+MK+IE,155,0.98175
CI+MK+IE,156,0.9459
CI+MK+IE,157,0.93065
CI+MK+IE,158,0.9473
CI+MK+IE,159,0.98315
CI+MK+IE,160,0.961098
CI+MK+IE,161,0.9905
CI+MK+IE,162,0.982998
CI+MK+IE,163,0.9878
CI+MK+IE,164,0.9756
CI+MK+IE,165,0.975399
CI+MK+IE,166,0.9676
CI+MK+IE,167,0.96125
CI+MK+IE,168,0.95245
CI+MK+IE,169,0.9815
CI+MK+IE,170,0.95695
CI+MK+IE,171,0.97775
CI+MK+IE,172,0.9531
CI+MK+IE,173,0.99305
CI+MK+IE,174,0.97885
CI+MK+IE,175,0.983398
CI+MK+IE,176,0.9684
CI+MK+IE,177,0.99085
CI+MK+IE,178,0.9768
CI+MK+IE,179,0.9947
CI+MK+IE,180,0.97825
CI+MK+IE,181,0.9524
CI+MK+IE,182,0.95505
CI+MK+IE,183,0.982
CI+MK+IE,184,0.9558
CI+MK+IE,185,0.978
CI+MK+IE,186,0.9377
CI+MK+IE,187,0.956398
CI+MK+IE,188,0.950995
CI+MK+IE,189,0.979199
CI+MK+IE,190,0.96895
CI+MK+IE,191,0.935594
CI+MK+IE,192,0.96285
CI+MK+IE,193,0.97615
CI+MK+IE,194,0.9668
CI+MK+IE,195,0.97025
CI+MK+IE,196,0.9888
CI+MK+IE,197,0.9869
CI+MK+IE,198,0.9594
CI+MK+IE,199,0.831083
CI+MK+ER,0,0.92705
CI+MK+ER,1,0.96495
CI+MK+ER,2,0.9649
CI+MK+ER,3,0.94865
CI+MK+ER,4,0.969698
CI+MK+ER,5,0.9924
CI+MK+ER,6,0.96305
CI+MK+ER,7,0.9807
CI+MK+ER,8,0.981649
CI+MK+ER,9,0.95625
CI+MK+ER,10,0.96555
CI+MK+ER,11,0.9757
CI+MK+ER,12,0.9811
CI+MK+ER,13,0.97155
CI+MK+ER,14,0.9524
CI+MK+ER,15,0.961494
CI+MK+ER,16,0.957196
CI+MK+ER,17,0.9703
CI+MK+ER,18,0.9769
CI+MK+ER,19,0.959098
CI+MK+ER,20,0.966447
CI+MK+ER,21,0.920784
CI+MK+ER,22,0.96015
CI+MK+ER,23,0.983499
CI+MK+ER,24,0.905295
CI+MK+ER,25,0.972897
CI+MK+ER,26,0.97915
CI+MK+ER,27,0.9482
CI+MK+ER,28,0.9701
CI+MK+ER,29,0.9442
CI+MK+ER,30,0.962944
CI+MK+ER,31,0.9763
CI+MK+ER,32,0.958448
CI+MK+ER,33,0.933
CI+MK+ER,34,0.97895
CI+MK+ER,35,0.97725
CI+MK+ER,36,0.92135
CI+MK+ER,37,0.985399
CI+MK+ER,38,0.9513
CI+MK+ER,39,0.97255
CI+MK+ER,40,0.979698
CI+MK+ER,41,0.94615
CI+MK+ER,42,0.97175
CI+MK+ER,43,0.95255
CI+MK+ER,44,0.98145
CI+MK+ER,45,0.9861
CI+MK+ER,46,0.9477
CI+MK+ER,47,0.85095
CI+MK+ER,48,0.924539
CI+MK+ER,49,0.959
CI+MK+ER,50,0.96925
CI+MK+ER,51,0.9614
CI+MK+ER,52,0.9854
CI+MK+ER,53,0.972997
CI+MK+ER,54,0.972449
CI+MK+ER,55,0.96955
CI+MK+ER,56,0.9597
CI+MK+ER,57,0.9688
CI+MK+ER,58,0.968848
CI+MK+ER,59,0.985349
CI+MK+ER,60,0.9716
CI+MK+ER,61,0.98345
CI+MK+ER,62,0.98645
CI+MK+ER,63,0.975046
CI+MK+ER,64,0.97505
CI+MK+ER,65,0.976
CI+MK+ER,66,0.9762
CI+MK+ER,67,0.9397
CI+MK+ER,68,0.970799
CI+MK+ER,69,0.91735
CI+MK+ER,70,0.9547
CI+MK+ER,71,0.9954
CI+MK+ER,72,0.921838
CI+MK+ER,73,0.965
CI+MK+ER,74,0.958548
CI+MK+ER,75,0.957448
CI+MK+ER,76,0.9874
CI+MK+ER,77,0.9714
CI+MK+ER,78,0.9452
CI+MK+ER,79,0.972895
CI+MK+ER,80,0.95445
CI+MK+ER,81,0.93545
CI+MK+ER,82,0.95055
CI+MK+ER,83,0.97095
CI+MK+ER,84,0.96015
CI+MK+ER,85,0.92305
CI+MK+ER,86,0.979097
CI+MK+ER,87,0.959898
CI+MK+ER,88,0.9631
CI+MK+ER,89,0.98815
CI+MK+ER,90,0.97695
CI+MK+ER,91,0.955343
CI+MK+ER,92,0.937087
CI+MK+ER,93,0.98735
CI+MK+ER,94,0.92255
CI+MK+ER,95,0.96635
CI+MK+ER,96,0.93635
CI+MK+ER,97,0.9478
CI+MK+ER,98,0.9511
CI+MK+ER,99,0.943239
CI+MK+ER,100,0.967947
CI+MK+ER,101,0.951348
CI+MK+ER,102,0.9847
CI+MK+ER,103,0.978095
CI+MK+ER,104,0.976249
CI+MK+ER,105,0.94825
CI+MK+ER,106,0.964898
CI+MK+ER,107,0.9687
CI+MK+ER,108,0.966843
CI+MK+ER,109,0.96455
CI+MK+ER,110,0.95495
CI+MK+ER,111,0.99715
CI+MK+ER,112,0.831024
CI+MK+ER,113,0.986999
CI+MK+ER,114,0.9834
CI+MK+ER,115,0.9657
CI+MK+ER,116,0.97785
CI+MK+ER,117,0.93309
CI+MK+ER,118,0.9424
CI+MK+ER,119,0.9576
CI+MK+ER,120,0.97005
CI+MK+ER,121,0.9482
CI+MK+ER,122,0.9269
CI+MK+ER,123,0.95955
CI+MK+ER,124,0.98095
CI+MK+ER,125,0.97205
CI+MK+ER,126,0.95005
CI+MK+ER,127,0.98715
CI+MK+ER,128,0.97535
CI+MK+ER,129,0.976
CI+MK+ER,130,0.97055
CI+MK+ER,131,0.955996
CI+MK+ER,132,0.95975
CI+MK+ER,133,0.87555
CI+MK+ER,134,0.9789
CI+MK+ER,135,0.95175
CI+MK+ER,136,0.980549
CI+MK+ER,137,0.9655
CI+MK+ER,138,0.9893
CI+MK+ER,139,0.9068
CI+MK+ER,140,0.9726
CI+MK+ER,141,0.978798
CI+MK+ER,142,0.97915
CI+MK+ER,143,0.9699
CI+MK+ER,144,0.926685
CI+MK+ER,145,0.90485
CI+MK+ER,146,0.9327
CI+MK+ER,147,0.98545
CI+MK+ER,148,0.971194
CI+MK+ER,149,0.9585
CI+MK+ER,150,0.94295
CI+MK+ER,151,0.9516
CI+MK+ER,152,0.983749
CI+MK+ER,153,0.97005
CI+MK+ER,154,0.9796
CI+MK+ER,155,0.9687
CI+MK+ER,156,0.96055
CI+MK+ER,157,0.9767
CI+MK+ER,158,0.93595
CI+MK+ER,159,0.942
CI+MK+ER,160,0.95865
CI+MK+ER,161,0.93975
CI+MK+ER,162,0.9486
CI+MK+ER,163,0.947497
CI+MK+ER,164,0.9767
CI+MK+ER,165,0.9757
CI+MK+ER,166,0.943994
CI+MK+ER,167,0.94345
CI+MK+ER,168,0.9494
CI+MK+ER,169,0.947347
CI+MK+ER,170,0.969597
CI+MK+ER,171,0.9592
CI+MK+ER,172,0.96865
CI+MK+ER,173,0.966247
CI+MK+ER,174,0.9863
CI+MK+ER,175,0.96035
CI+MK+ER,176,0.99025
CI+MK+ER,177,0.9797
CI+MK+ER,178,0.95765
CI+MK+ER,179,0.9746
CI+MK+ER,180,0.93815
CI+MK+ER,181,0.90975
CI+MK+ER,182,0.9696
CI+MK+ER,183,0.94975
CI+MK+ER,184,0.9777
CI+MK+ER,185,0.95235
CI+MK+ER,186,0.956296
CI+MK+ER,187,0.98315
CI+MK+ER,188,0.9584
CI+MK+ER,189,0.9371
CI+MK+ER,190,0.9777
CI+MK+ER,191,0.96095
CI+MK+ER,192,0.943144
CI+MK+ER,193,0.96445
CI+MK+ER,194,0.9676
CI+MK+ER,195,0.948595
CI+MK+ER,196,0.96099
CI+MK+ER,197,0.9829
CI+MK+ER,198,0.97505
CI+MK+ER,199,0.97495
CI+MK+ER+IE,0,0.9877
CI+MK+ER+IE,1,0.9785
CI+MK+ER+IE,2,0.991899
CI+MK+ER+IE,3,0.9907
CI+MK+ER+IE,4,0.98895
CI+MK+ER+IE,5,0.98505
CI+MK+ER+IE,6,0.9849
CI+MK+ER+IE,7,0.985949
CI+MK+ER+IE,8,0.98535
CI+MK+ER+IE,9,0.9848
CI+MK+ER+IE,10,0.9808
CI+MK+ER+IE,11,0.9978
CI+MK+ER+IE,12,0.9291
CI+MK+ER+IE,13,0.9937
CI+MK+ER+IE,14,0.9922
CI+MK+ER+IE,15,0.985399
CI+MK+ER+IE,16,0.9904
CI+MK+ER+IE,17,0.97045
CI+MK+ER+IE,18,0.97275
CI+MK+ER+IE,19,0.982798
CI+MK+ER+IE,20,0.98975
CI+MK+ER+IE,21,0.9723
CI+MK+ER+IE,22,0.9696
CI+MK+ER+IE,23,0.97895
CI+MK+ER+IE,24,0.98755
CI+MK+ER+IE,25,0.9862
CI+MK+ER+IE,26,0.97495
CI+MK+ER+IE,27,0.99285
CI+MK+ER+IE,28,0.9877
CI+MK+ER+IE,29,0.99125
CI+MK+ER+IE,30,0.984699
CI+MK+ER+IE,31,0.98075
CI+MK+ER+IE,32,0.9818
CI+MK+ER+IE,33,0.94585
CI+MK+ER+IE,34,0.99
CI+MK+ER+IE,35,0.98385
CI+MK+ER+IE,36,0.9923
CI+MK+ER+IE,37,0.9801
CI+MK+ER+IE,38,0.9968
CI+MK+ER+IE,39,0.96295
CI+MK+ER+IE,40,0.98505
CI+MK+ER+IE,41,0.99
CI+MK+ER+IE,42,0.98975
CI+MK+ER+IE,43,0.98915
CI+MK+ER+IE,44,0.965593
CI+MK+ER+IE,45,0.9553
CI+MK+ER+IE,46,0.97235
CI+MK+ER+IE,47,0.99205
CI+MK+ER+IE,48,0.98585
CI+MK+ER+IE,49,0.980649
CI+MK+ER+IE,50,0.98315
CI+MK+ER+IE,51,0.9857
CI+MK+ER+IE,52,0.99365
CI+MK+ER+IE,53,0.98845
CI+MK+ER+IE,54,0.989999
CI+MK+ER+IE,55,0.98495
CI+MK+ER+IE,56,0.9818
CI+MK+ER+IE,57,0.988049
CI+MK+ER+IE,58,0.9744
CI+MK+ER+IE,59,0.9695
CI+MK+ER+IE,60,0.98105
CI+MK+ER+IE,61,0.97185
CI+MK+ER+IE,62,0.9789
CI+MK+ER+IE,63,0.97935
CI+MK+ER+IE,64,0.99035
CI+MK+ER+IE,65,0.9923
CI+MK+ER+IE,66,0.9681
CI+MK+ER+IE,67,0.9768
CI+MK+ER+IE,68,0.97645
CI+MK+ER+IE,69,0.9784
CI+MK+ER+IE,70,0.9864
CI+MK+ER+IE,71,0.97565
CI+MK+ER+IE,72,0.98335
CI+MK+ER+IE,73,0.9871
CI+MK+ER+IE,74,0.9938
CI+MK+ER+IE,75,0.9821
CI+MK+ER+IE,76,0.99335
CI+MK+ER+IE,77,0.98885
CI+MK+ER+IE,78,0.98145
CI+MK+ER+IE,79,0.98895
CI+MK+ER+IE,80,0.973197
CI+MK+ER+IE,81,0.9673
CI+MK+ER+IE,82,0.985596
CI+MK+ER+IE,83,0.9734
CI+MK+ER+IE,84,0.98885
CI+MK+ER+IE,85,0.9782
CI+MK+ER+IE,86,0.9835
CI+MK+ER+IE,87,0.9907
CI+MK+ER+IE,88,0.9822
CI+MK+ER+IE,89,0.96725
CI+MK+ER+IE,90,0.98745
CI+MK+ER+IE,91,0.97675
CI+MK+ER+IE,92,0.97
CI+MK+ER+IE,93,0.9839
CI+MK+ER+IE,94,0.98805
CI+MK+ER+IE,95,0.97445
CI+MK+ER+IE,96,0.9765
CI+MK+ER+IE,97,0.991349
CI+MK+ER+IE,98,0.987149
CI+MK+ER+IE,99,0.9887
CI+MK+ER+IE,100,0.964996
CI+MK+ER+IE,101,0.9626
CI+MK+ER+IE,102,0.9909
CI+MK+ER+IE,103,0.9637
CI+MK+ER+IE,104,0.99345
CI+MK+ER+IE,105,0.9854
CI+MK+ER+IE,106,0.9744
CI+MK+ER+IE,107,0.9821
CI+MK+ER+IE,108,0.9909
CI+MK+ER+IE,109,0.98365
CI+MK+ER+IE,110,0.9814
CI+MK+ER+IE,111,0.9835
CI+MK+ER+IE,112,0.974
CI+MK+ER+IE,113,0.98385
CI+MK+ER+IE,114,0.99255
CI+MK+ER+IE,115,0.9854
CI+MK+ER+IE,116,0.98455
CI+MK+ER+IE,117,0.9891
CI+MK+ER+IE,118,0.97445
CI+MK+ER+IE,119,0.98555
CI+MK+ER+IE,120,0.9773
CI+MK+ER+IE,121,0.97735
CI+MK+ER+IE,122,0.9555
CI+MK+ER+IE,123,0.986499
CI+MK+ER+IE,124,0.99205
CI+MK+ER+IE,125,0.9885
CI+MK+ER+IE,126,0.9798
CI+MK+ER+IE,127,0.98895
CI+MK+ER+IE,128,0.9909
CI+MK+ER+IE,129,0.9798
CI+MK+ER+IE,130,0.99235
CI+MK+ER+IE,131,0.9808
CI+MK+ER+IE,132,0.98375
CI+MK+ER+IE,133,0.9917
CI+MK+ER+IE,134,0.97725
CI+MK+ER+IE,135,0.97795
CI+MK+ER+IE,136,0.9568
CI+MK+ER+IE,137,0.99095
CI+MK+ER+IE,138,0.99185
CI+MK+ER+IE,139,0.9897
CI+MK+ER+IE,140,0.98945
CI+MK+ER+IE,141,0.99515
CI+MK+ER+IE,142,0.98935
CI+MK+ER+IE,143,0.9791
CI+MK+ER+IE,144,0.980549
CI+MK+ER+IE,145,0.98845
CI+MK+ER+IE,146,0.97805
CI+MK+ER+IE,147,0.98235
CI+MK+ER+IE,148,0.99315
CI+MK+ER+IE,149,0.9791
CI+MK+ER+IE,150,0.97825
CI+MK+ER+IE,151,0.96635
CI+MK+ER+IE,152,0.9712
CI+MK+ER+IE,153,0.984648
CI+MK+ER+IE,154,0.98425
CI+MK+ER+IE,155,0.981
CI+MK+ER+IE,156,0.9839
CI+MK+ER+IE,157,0.9604
CI+MK+ER+IE,158,0.9937
CI+MK+ER+IE,159,0.99685
CI+MK+ER+IE,160,0.9924
CI+MK+ER+IE,161,0.99645
CI+MK+ER+IE,162,0.97255
CI+MK+ER+IE,163,0.9803
CI+MK+ER+IE,164,0.99005
CI+MK+ER+IE,165,0.97855
CI+MK+ER+IE,166,0.98625
CI+MK+ER+IE,167,0.98275
CI+MK+ER+IE,168,0.99175
CI+MK+ER+IE,169,0.97445
CI+MK+ER+IE,170,0.9888
CI+MK+ER+IE,171,0.97315
CI+MK+ER+IE,172,0.978399
CI+MK+ER+IE,173,0.9883
CI+MK+ER+IE,174,0.98695
CI+MK+ER+IE,175,0.99105
CI+MK+ER+IE,176,0.9618
CI+MK+ER+IE,177,0.98245
CI+MK+ER+IE,178,0.97905
CI+MK+ER+IE,179,0.9943
CI+MK+ER+IE,180,0.9894
CI+MK+ER+IE,181,0.9843
CI+MK+ER+IE,182,0.98345
CI+MK+ER+IE,183,0.9924
CI+MK+ER+IE,184,0.9722
CI+MK+ER+IE,185,0.98105
CI+MK+ER+IE,186,0.9896
CI+MK+ER+IE,187,0.96805
CI+MK+ER+IE,188,0.98665
CI+MK+ER+IE,189,0.97315
CI+MK+ER+IE,190,0.98685
CI+MK+ER+IE,191,0.9776
CI+MK+ER+IE,192,0.9937
CI+MK+ER+IE,193,0.96905
CI+MK+ER+IE,194,0.97915
