genotype,sex,animalNo,expType,birthDate,fps,traceLenFrame,traceLenSec,inZoneFraction,inZoneDuration,inZoneMedDiverg_Deg,path2_inZoneBendability,path2_midLineUniform_mm,path2_midLineUniform_pix,path2_head_mm,path2_tail_mm,path2_probDensity,path2_smr,path2_s2r,path2_seq,path2_csv,path2_mat,path2_anaMat,avi,latency_to_m_cell,latency_to_others,m_cell_spikes,median_spike_instFreq_Hz,other_spikes,path2_spike_train_df,path2_trace_mm
sufge1-HT,F,22,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_22_ID#1350/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_22_ID#1350/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/HtF22.smr,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/HtF22.S2R,,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/HtF22_box.csv,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/C_START_sufge1_08_2019_HtF22_result.mat,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/C_START_sufge1_08_2019_HtF22_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie20/HtF22.avi,0.022895999999999916,0.02723399999999998,32.0,494.92945326284564,680.0,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_22_ID#1350/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_22_ID#1350/trace_mm.csv
sufge1-HT,F,16,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_16_ID#1351/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_16_ID#1351/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_16_ID#1351/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/HtF16.smr,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/HtF16.S2R,,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/HtF16_box.csv,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/C_START_sufge1_08_2019_HtF16_result.mat,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/C_START_sufge1_08_2019_HtF16_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Heterozygous/female/movie14/HtF16.avi,0.02504700000000004,0.007164000000000059,17.0,745.7121551083549,140.0,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_16_ID#1351/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HT_08-2019_F_16_ID#1351/trace_mm.csv
sufge1-HM,M,1,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_1_ID#1352/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_1_ID#1352/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/HmM1.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/HmM1.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/HmM1_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/C_START_sufge1_08_2019_HmM1_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/C_START_sufge1_08_2019_HmM1_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie1/HmM1.avi,0.10124999999999995,0.025227,26.0,461.0419548179524,408.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_1_ID#1352/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_1_ID#1352/trace_mm.csv
sufge1-HM,M,3,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_3_ID#1353/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_3_ID#1353/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_3_ID#1353/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/HmM3 II.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/HmM3 II.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/HmM3 II_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/C_START_sufge1_08_2019_HmM3_II_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/C_START_sufge1_08_2019_HmM3_II_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie3/HmM3 II.avi,0.019638000000000044,0.025236000000000036,46.0,526.5929436545903,503.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_3_ID#1353/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_3_ID#1353/trace_mm.csv
sufge1-HM,M,2,c-start,08-2019,924.0,4618,4.9978354978354975,,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_2_ID#1354/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_2_ID#1354/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/HmM2.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/HmM2.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/HmM2_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/C_START_sufge1_08_2019_HmM2_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/C_START_sufge1_08_2019_HmM2_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie2/HmM2.avi,0.025388999999999995,0.024984000000000006,35.0,605.5146379452149,637.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_2_ID#1354/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_2_ID#1354/trace_mm.csv
sufge1-HM,M,10,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_10_ID#1355/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_10_ID#1355/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/HmM10 II.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/HmM10 II.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/HmM10 II_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/C_START_sufge1_08_2019_HmM10_II_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/C_START_sufge1_08_2019_HmM10_II_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie9/HmM10 II.avi,0.025658999999999987,0.012716999999999978,12.0,487.3388094825484,280.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_10_ID#1355/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_10_ID#1355/trace_mm.csv
sufge1-HM,M,7,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_7_ID#1356/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_7_ID#1356/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_7_ID#1356/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/HmM7.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/HmM7.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/HmM7_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/C_START_sufge1_08_2019_HmM7_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/C_START_sufge1_08_2019_HmM7_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie6/HmM7.avi,0.025290000000000035,0.028665000000000163,34.0,569.8005698005136,939.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_7_ID#1356/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_7_ID#1356/trace_mm.csv
sufge1-HM,M,8,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_8_ID#1357/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_8_ID#1357/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_8_ID#1357/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/HmM8.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/HmM8.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/HmM8_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/C_START_sufge1_08_2019_HmM8_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/C_START_sufge1_08_2019_HmM8_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie7/HmM8.avi,0.023093999999999948,0.024255000000000027,37.0,653.5947712418167,310.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_8_ID#1357/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_8_ID#1357/trace_mm.csv
sufge1-HM,M,4,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_4_ID#1358/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_4_ID#1358/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_4_ID#1358/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/HmM4.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/HmM4.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/HmM4_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/C_START_sufge1_08_2019_HmM4_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/C_START_sufge1_08_2019_HmM4_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie4/HmM4.avi,0.022805999999999993,0.021015000000000006,26.0,769.0178923055412,260.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_4_ID#1358/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_4_ID#1358/trace_mm.csv
sufge1-HM,M,6,c-start,08-2019,924.0,4620,5.0,,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_6_ID#1359/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_6_ID#1359/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/HmM6.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/HmM6.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/HmM6_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/C_START_sufge1_08_2019_HmM6_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/C_START_sufge1_08_2019_HmM6_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie5/HmM6.avi,0.02608200000000005,0.03103200000000006,50.0,631.3131313131195,547.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_6_ID#1359/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_6_ID#1359/trace_mm.csv
sufge1-HM,M,9,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_9_ID#1360/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_9_ID#1360/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_9_ID#1360/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/HmM9.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/HmM9.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/HmM9_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/C_START_sufge1_08_2019_HmM9_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/C_START_sufge1_08_2019_HmM9_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/male/movie8/HmM9.avi,0.17522100000000007,0.02770199999999967,19.0,782.4726134584602,679.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_9_ID#1360/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_M_9_ID#1360/trace_mm.csv
sufge1-HM,F,1,c-start,08-2019,924.0,4618,4.9978354978354975,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_1_ID#1361/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_1_ID#1361/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_1_ID#1361/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/HmF1.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/HmF1.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/HmF1_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/C_START_sufge1_08_2019_HmF1_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/C_START_sufge1_08_2019_HmF1_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie1/HmF1.avi,0.02365200000000023,0.0060389999999999056,13.0,249.68789013732606,826.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_1_ID#1361/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_1_ID#1361/trace_mm.csv
sufge1-HM,F,3,c-start,08-2019,924.0,4615,4.994588744588745,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_3_ID#1362/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_3_ID#1362/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_3_ID#1362/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/HmF3.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/HmF3.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/HmF3_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/C_START_sufge1_08_2019_HmF3_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/C_START_sufge1_08_2019_HmF3_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie3/HmF3.avi,0.027692999999999968,0.005391000000000035,47.0,888.8888888888551,3957.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_3_ID#1362/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_3_ID#1362/trace_mm.csv
sufge1-HM,F,2,c-start,08-2019,924.0,4621,5.001082251082251,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_2_ID#1363/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_2_ID#1363/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_2_ID#1363/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/HmF2 III.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/HmF2 III.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/HmF2 III_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/C_START_sufge1_08_2019_HmF2_III_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/C_START_sufge1_08_2019_HmF2_III_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie2/HmF2 III.avi,0.031068000000000318,0.03535200000000005,42.0,451.67118337860364,437.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_2_ID#1363/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_2_ID#1363/trace_mm.csv
sufge1-HM,F,6,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_6_ID#1364/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_6_ID#1364/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_6_ID#1364/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/HmF6 II.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/HmF6 II.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/HmF6 II_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/C_START_sufge1_08_2019_HmF6_II_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/C_START_sufge1_08_2019_HmF6_II_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie6/HmF6 II.avi,0.036341999999999985,0.04006799999999999,31.0,427.3504273505474,458.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_6_ID#1364/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_6_ID#1364/trace_mm.csv
sufge1-HM,F,4,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_4_ID#1365/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_4_ID#1365/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_4_ID#1365/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/HmF4.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/HmF4.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/HmF4_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/C_START_sufge1_08_2019_HmF4_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/C_START_sufge1_08_2019_HmF4_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie4/HmF4.avi,0.03150900000000001,0.003834000000000004,11.0,243.1315341599917,394.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_4_ID#1365/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_4_ID#1365/trace_mm.csv
sufge1-HM,F,5,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_5_ID#1366/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_5_ID#1366/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_5_ID#1366/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/HmF5 II.smr,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/HmF5 II.S2R,,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/HmF5 II_box.csv,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/C_START_sufge1_08_2019_HmF5_II_result.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/C_START_sufge1_08_2019_HmF5_II_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/Homozygous/female/movie5/HmF5 II.avi,0.10943100000000006,0.0030959999999999877,76.0,881.8342151675731,3861.0,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_5_ID#1366/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-HM_08-2019_F_5_ID#1366/trace_mm.csv
sufge1-INT,M,24,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_24_ID#1367/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_24_ID#1367/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_24_ID#1367/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/IntM24.smr,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/IntM24.S2R,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/IntM24_box.csv,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/C_START_sufge1_08_2019_IntM24_result.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/C_START_sufge1_08_2019_IntM24_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie18/IntM24.avi,0.02995199999999998,0.02801699999999996,30.0,489.5142595288127,276.0,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_24_ID#1367/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_24_ID#1367/trace_mm.csv
sufge1-INT,M,12,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_12_ID#1368/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_12_ID#1368/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_12_ID#1368/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/IntM12.smr,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/IntM12.S2R,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/IntM12_box.csv,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/C_START_sufge1_08_2019_IntM12_result.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/C_START_sufge1_08_2019_IntM12_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie10/IntM12.avi,0.03127499999999994,0.034685999999999995,55.0,534.1880341880069,1663.0,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_12_ID#1368/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_12_ID#1368/trace_mm.csv
sufge1-INT,M,2,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_2_ID#1369/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_2_ID#1369/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_2_ID#1369/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/IntM2.smr,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/IntM2.S2R,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/IntM2_box.csv,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/C_START_sufge1_08_2019_IntM2_result.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/C_START_sufge1_08_2019_IntM2_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie1/IntM2.avi,0.35941500000000004,0.030329999999999968,34.0,493.82716049389506,567.0,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_2_ID#1369/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_2_ID#1369/trace_mm.csv
sufge1-INT,M,4,c-start,08-2019,924.0,4620,5.0,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_4_ID#1370/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_4_ID#1370/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_4_ID#1370/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/IntM4 II.smr,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/IntM4 II.S2R,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/IntM4 II_box.csv,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/C_START_sufge1_08_2019_IntM4_II_result.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/C_START_sufge1_08_2019_IntM4_II_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie3/IntM4 II.avi,0.031320000000000014,0.039428999999999936,14.0,151.58405335758505,374.0,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_4_ID#1370/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_4_ID#1370/trace_mm.csv
sufge1-INT,M,3,c-start,08-2019,924.0,4619,4.998917748917749,,,,,,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_3_ID#1371/midLineUniform_pix.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_3_ID#1371/head_mm.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_3_ID#1371/tail_mm.csv,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/IntM3.smr,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/IntM3.S2R,,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/IntM3_box.csv,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/C_START_sufge1_08_2019_IntM3_result.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/C_START_sufge1_08_2019_IntM3_result_ana.mat,/home/bgeurten/cstart_experiments/sufge1/IntWild/male/movie2/IntM3.avi,0.03132900000000005,0.04105800000000004,39.0,805.152979066045,644.0,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_3_ID#1371/spike_train_df.csv,/home/bgeurten/fishDataBase/cst_sufge1-INT_08-2019_M_3_ID#1371/trace_mm.csv
