,genotype,activity_ratio,speed_ratio
725,13V,0.8894048121570283,0.45642933547459263
726,13V,1.0,0.5849206208882106
727,13V,1.0,0.6213103356481615
728,13V,1.0,0.7501419322724882
729,13V,0.9058629232039637,0.5916184321262891
730,13V,0.8854515050167224,0.47024552304019934
731,13V,0.8636596617119426,0.34879551166068223
732,13V,0.9736191261335532,0.6578574075613973
733,13V,0.817034810568992,0.44192501585705046
734,13V,0.9310958116109203,0.7358500722155719
735,13V,1.0,0.7648702293098666
736,13V,0.9298352654057352,0.5771798521767121
737,13V,1.0,0.7047971672970933
738,13V,0.8902439024390244,0.8950013564162611
739,13V,0.8781919840185533,0.6259167428887266
740,13V,1.0,0.5928205029047073
741,13V,0.9422731356693621,0.46527767169816986
742,13V,0.880452920670312,0.4776189524852297
743,13V,1.0,0.3227309003528939
744,13V,0.9702355460385439,0.7946962784797585
745,13V,0.9186663429866149,0.6484025566095072
746,13V,1.0,0.6393344507021903
747,13V,0.8340774529896464,0.3078918021364091
748,13V,0.8984107301289077,0.614207200502868
749,13V,0.9213483146067416,0.607540812267187
750,13V,1.0,0.8037473846015927
751,13V,0.898635477582846,0.6249951474832375
752,13V,,0.5225622404468604
753,13V,,0.4974895898646924
754,13V,0.959623430962343,0.7475606430707507
755,13V,1.0,0.5636744185933282
