,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
237,3V,dark,0.14287516637964207,0.03015335314118456,9.476569037656903,11482.665313403522,1.7798219231146861,0.9398042621518918,male
238,3V,dark,0.03968667007311242,0.010645142976098107,7.463798219584571,4184.6569296057405,1.566033405792597,0.8120893796314702,male
239,3V,dark,0.06399702251408312,0.017631510884855827,7.259391771019679,5865.022728949614,1.2504659151846282,0.7458901054746914,male
240,3V,dark,0.11880294972969223,0.028513212593756113,8.333185840707966,11010.427752995049,1.3289742451698983,0.7510556199080793,female
241,3V,dark,0.10141745992695066,0.02315121465024003,8.761307901907356,10145.372362558868,1.7994356272503629,0.8784218933416871,female
242,3V,dark,0.0,0.0,,842.4022304140525,,,female
243,3V,dark,0.09961488238299805,0.01889315745980079,10.545075125208681,8374.777183551225,1.6966713191691518,0.9701759188888396,male
244,3V,dark,0.1757063643761473,0.04183935454161226,8.397511312217194,14209.858048719037,1.579517117829111,0.8243772131489916,male
245,3V,dark,0.0858266623770683,0.023766267355525696,7.218061088977425,7616.480304209765,1.319187870711025,0.7455717586780777,male
246,3V,dark,0.09943036657141235,0.030027188483690067,6.6226890756302526,11339.383777959136,1.521936251187908,0.6957676173470443,female
247,3V,dark,0.14375201074922883,0.041728960466304574,6.889795918367348,15822.53294754318,2.3643339397686787,0.8282977340092823,female
248,3V,dark,0.10386032310768785,0.025043684512657472,8.29433249370277,9095.50327417079,1.6476898968077398,0.8848048084875734,female
249,3V,dark,0.0,0.0,,294.18457691184324,,,male
250,3V,dark,0.21935145057814953,0.05986512998113839,7.3281875658588,18541.71611829599,1.9232687357822096,0.7906054054886767,male
251,3V,dark,0.08604745052768369,0.025611425471382704,6.719458128078819,8155.476555359042,1.3587677431602243,0.7182185761548852,male
252,3V,dark,0.02939321107978022,0.011165572188262902,5.26497175141243,6606.675667729714,0.9424804908952779,0.6081968527142771,female
253,3V,dark,0.2064936949212417,0.049677333888457825,8.313396825396827,16474.862450954573,1.9456224637086752,0.8076707535657965,female
254,3V,dark,0.00011827936640109006,9.462349312087205e-05,2.5,2573.5312477147,0.5252088202410129,0.5128105258004766,female
255,3V,dark,0.0,0.0,,541.6793234636336,,,male
256,3V,dark,0.20939075086895909,0.05168019782618295,8.103052503052503,14989.566124280702,1.5094990941951099,0.7649309217530401,male
257,3V,dark,0.012428795821426544,0.004210745443878806,5.907518796992481,1948.8150276714543,1.2056821681801781,0.6667425140061425,male
258,15V,dark,0.04308544670918026,0.016757013923555206,5.142577030812325,4023.850057071722,1.10076642833735,0.621479485194876,female
259,15V,dark,0.09211667470765272,0.025429618397776094,7.245762711864407,8794.07784916649,1.5990016361483708,0.7895393957121887,female
260,15V,dark,0.0,0.0,,191.57049080412307,,,female
261,15V,dark,0.0,0.0,,4286.571423644681,,,male
262,15V,dark,0.07870115100971811,0.022256300686929954,7.072258064516129,6920.471595105149,1.4930024534232165,0.8071685230107231,male
263,15V,dark,0.04889206699290096,0.01355480506352379,7.213983050847458,4155.262119195927,1.297133731723346,0.7424411877488098,male
264,15V,dark,0.08918400191722466,0.022808362239764644,7.820289855072462,6760.619107439071,1.6021871940233234,0.7844285500399459,female
265,15V,dark,0.21654519034162703,0.05085923679555219,8.515471485036704,18545.846184772956,1.5989132881425185,0.8233909325576819,female
266,15V,dark,0.15210386656557998,0.04451260137385991,6.834193548387097,14493.0269891012,1.5395425321322387,0.7789046150865803,female
267,15V,dark,0.2497702575412962,0.053673581914673654,9.30700909577314,19753.312247214068,1.5385604131673492,0.9004312815370078,male
268,15V,dark,0.0765990075125784,0.022687067796999565,6.7526582278481015,7442.638197055995,1.3552123055647076,0.7316028842181983,male
269,15V,dark,0.17355463275667976,0.0592879132492476,5.854021317829457,16212.557669228956,1.2740924771863238,0.6802736669239743,male
270,15V,dark,0.08427893237025831,0.01975591781662831,8.532018927444794,7117.177747125687,1.4427352337395052,0.800242674352868,female
271,15V,dark,0.045389930388035016,0.009965079146277023,9.109798270893371,5613.91317085382,1.5687606926721172,0.8068424663833734,female
272,15V,dark,0.06131682633767547,0.018953752843062926,6.470151515151514,8777.465542889626,1.5731973569839708,0.7689714373457763,female
273,15V,dark,0.23244049670319572,0.06807556229466769,6.830168776371309,21095.471520355368,1.6661432201327253,0.7979153988079746,male
274,15V,dark,0.05902514531210513,0.016799917292714867,7.026837606837606,5609.897118932325,1.574924236117775,0.8250852738018347,male
275,15V,dark,0.06442409309164426,0.01869529257702116,6.892012288786484,6395.496292612929,1.3213769194234852,0.7327326383521086,male
276,15V,dark,0.07108518850368736,0.016455303604659178,8.639790575916232,6771.425629950085,1.4037893448856331,0.7705599381182048,female
277,15V,dark,0.08427240563328509,0.02217014726491603,7.602331606217617,7210.795014905381,1.5071595176937558,0.8400731865589546,female
278,15V,dark,0.1963781101385347,0.04112390010797896,9.550558659217877,16552.730171294457,1.7959542695855901,0.9000049905300258,female
279,15V,dark,0.09564609322948975,0.026047051255542537,7.344101433296583,8479.457350980636,1.7197464130845206,0.8384950684002868,male
280,15V,dark,0.12941392698784662,0.029794725113148162,8.683606557377049,11064.191722030364,1.7532296320342158,0.8715573566157406,male
281,15V,dark,0.07246077147517632,0.021222459622762882,6.828687415426252,6135.754788330636,1.282081039750051,0.7577489182725566,male
282,15V,dark,0.028390424334321224,0.007035862797803662,8.070204081632653,4335.306629337377,1.3281809786798136,0.7497624203441927,female
283,15V,dark,0.09111011556045673,0.02917729225538172,6.245275590551182,9436.352431964342,1.4669318549596229,0.7565860523938938,female
284,15V,dark,0.20575591012475017,0.05041411078181359,8.16074074074074,18260.213990642198,1.8049010376932373,0.878201029351262,female
285,15V,dark,0.12596348243618904,0.040750568612585296,6.182170542635659,11764.601688634217,1.4449384160677758,0.7505309312626753,male
286,15V,dark,0.23104481126657017,0.07480988811542262,6.176852207293666,21574.888957385978,1.63097574965548,0.758705391836561,male
287,15V,dark,0.05942719461483677,0.016139407723941464,7.36423487544484,5172.41742440329,1.2870382666570777,0.7793280150633635,male
288,15V,dark,0.039514267006685505,0.010395846256346635,7.601933701657459,6171.444129404946,1.399996624363452,0.7674694710518787,female
289,15V,dark,0.2551907436763388,0.07012888551933283,7.277764127764128,22355.38999270034,1.7505553496691224,0.7926914098581039,female
290,15V,dark,0.17785225262480758,0.05048590530015853,7.045620022753129,15298.742720091434,1.5883986769215825,0.8022470100032992,female
291,15V,dark,0.049786626691478854,0.01599581868725159,6.224955116696589,4638.830574592788,1.6002763417636339,0.7833151332139883,male
292,15V,dark,0.10421692282950812,0.02619064029223241,7.958333333333333,8588.160743733908,1.5503753496343562,0.8609201816018489,male
293,15V,dark,0.06346204654582213,0.016412226893652217,7.729947460595447,5665.282174981968,1.3641669224329303,0.7711670849725328,male
294,15V,dark,0.08132595860040893,0.02007374732924392,8.102718168812592,7483.676842452108,1.3557325486796168,0.7806309402109944,female
295,15V,dark,0.05089800583545845,0.013396857123164933,7.593562231759656,4945.643117909655,1.594794371136544,0.7952461059104421,female
296,15V,dark,0.1796140901049923,0.04678130815355986,7.678882750153468,15941.437676359134,1.6155317919827437,0.8253190026592881,female
297,15V,dark,0.12729311691593723,0.035064442759666414,7.26052416052416,11045.930234193098,1.556757527213716,0.8273815738816521,male
298,15V,dark,0.38994618282904864,0.09755439152709813,7.994436267294671,31325.451734322858,1.7651818335721425,0.8666455672540416,male
299,15V,dark,0.06043518965239966,0.021366048659452755,5.657123655913978,8523.045673796365,1.333643517706712,0.6770002733272457,male
300,15V,dark,0.03922278126220507,0.010855331173754222,7.226455026455027,4423.029749524855,1.455324649826685,0.7711599607423525,female
301,15V,dark,0.16733866335837527,0.048288993038803504,6.928673408685307,16874.727916968306,1.518529558556458,0.7927298163023128,female
302,15V,dark,0.15368478185953546,0.047355664300319344,6.4906610066707096,15005.962769031958,1.4961892115781925,0.7929535345540085,female
303,15V,dark,0.046360592276058536,0.014617363935028833,6.343222003929273,4926.943836983585,1.5073685844696199,0.7404351133212544,male
304,15V,dark,0.05338066027982631,0.019011188457738876,5.615709969788519,6133.026391209406,1.2688800751006584,0.7019197331643063,male
305,15V,dark,0.03856227169343166,0.01292301330208836,5.967999999999999,4573.511767848675,1.282662365306475,0.7028259559765663,male
306,15V,dark,0.07022509017391504,0.024266547200588143,5.7878106508875735,7552.157042413042,1.3075202094472769,0.722430079766265,female
307,15V,dark,0.14313673122429757,0.036055207112826525,7.941673306772908,14107.437213805824,1.5032278583258794,0.818138432825245,female
308,15V,dark,0.0,0.0,,205.19608800531017,,,female
309,15V,dark,0.0008701495623406162,0.0008040986054632757,2.164285714285714,4570.086730886099,0.5765958505780473,0.5193480355687718,male
310,15V,dark,0.09020550462931054,0.027482941622441245,6.564472309299895,8392.85824293233,1.3893244390183508,0.7340974802589506,male
311,15V,dark,0.061167493739518,0.022442966434626784,5.4521126760563385,7263.427353824594,1.1012562960089576,0.6478996511194675,male
312,3V,dark,0.0006680496466368974,0.0002344033847848763,5.7,485.0243389725741,0.7051751584617976,0.5710587773698186,female
313,3V,dark,0.031895420829229845,0.009963327291469475,6.402564102564103,4515.351515166956,1.1656319101904686,0.6780810061751037,female
314,3V,dark,0.0,0.0,,2780.806344094358,,,female
315,3V,dark,0.0,0.0,,1029.6012610186904,,,male
316,3V,dark,0.09991939923691132,0.02718200061057313,7.35187969924812,11198.639414647236,1.2790214609516681,0.7270565065224132,male
317,3V,dark,0.04129671427348822,0.014382957089993114,5.7424511545293075,7444.263572914141,1.1398087022851087,0.6406460448210463,male
318,3V,dark,0.06004054307797836,0.01810004457950288,6.634745762711864,8483.266856871052,1.3683191706925917,0.6876443127787246,female
319,3V,dark,0.10308339432677925,0.029442909495945052,7.00078125,13503.833303716932,1.5906047386758675,0.7508551833072036,female
320,3V,dark,0.19828170924711735,0.0606741085057436,6.535957894736843,18889.703818884973,1.3647901629793413,0.7375853908765337,female
321,3V,dark,0.03489080576493445,0.008698751135244502,8.026470588235295,5789.818310207406,1.16440614056156,0.7043814664639195,male
322,3V,dark,0.07849185881198818,0.023720383051613867,6.618965517241379,10100.385884102543,1.4240367942753775,0.710957912336697,male
323,3V,dark,0.06145967854218639,0.021280645214856595,5.776110444177671,9842.017102015296,1.1827143715181574,0.6700963759928752,male
324,3V,dark,0.03668931407600997,0.011138488972001773,6.587844036697248,6220.149545805722,1.2992095725456823,0.7138174112965234,female
325,3V,dark,0.0094894305702983,0.0030911861596610423,6.139669421487602,4176.598490952354,1.297396769731423,0.7158425956265686,female
326,3V,dark,0.17787732589404895,0.04657216833935603,7.63878222709819,18155.654914948616,1.4546171143768507,0.778069831849763,female
327,3V,dark,0.19344438611214362,0.04342988819358489,8.90835294117647,17655.512035003743,1.646651711646897,0.8415685159193028,male
328,3V,dark,0.1138808309414961,0.029302401034142278,7.7727986050566695,10921.91783544108,1.4557622008588331,0.8080530893186596,male
329,3V,dark,0.009248011485928078,0.002644113781197668,6.998058252427185,2748.8794211393392,1.0521716961424294,0.6804246700144083,male
330,3V,dark,0.05354266539442641,0.016656639471892557,6.428987730061349,6304.299935620729,1.3045427742911024,0.7242148085585155,female
331,3V,dark,0.13926432324099372,0.03743911832217568,7.440750853242322,13267.260050129858,1.5751459667098986,0.8477495366688527,female
332,3V,dark,0.21144862946769008,0.05511763751627024,7.67185906351414,20668.785587787497,1.5937300186232788,0.8469209672069646,female
333,3V,dark,0.21242069255343474,0.049280149603191326,8.620943494038361,20048.972237531212,1.5263758790179558,0.8843341154720981,male
334,3V,dark,0.1310177538828236,0.040121552592955925,6.529745222929937,13670.590281455567,1.619771683783508,0.7659517910716118,male
335,3V,dark,0.09489302835333024,0.027616299492508982,6.872247918593894,10955.373647639748,1.3157027109328134,0.7347025445835901,male
336,3V,dark,0.07058378711179747,0.01566030674274561,9.014355628058729,7364.424796287666,1.3927819029228863,0.8159974828157688,female
337,3V,dark,0.23227326085651404,0.06262845347445492,7.41656466748266,21272.621880976574,1.5704017462361857,0.8235201425214368,female
338,3V,dark,0.22588140319414055,0.06296056438417057,7.174512987012987,21544.276750045094,1.5788256420406643,0.8112837676341575,female
339,3V,dark,0.2364208151790014,0.04963780750596203,9.525836335563563,21455.624591885975,1.5893794873336864,0.9079487793852861,male
340,3V,dark,0.048374508699389814,0.01041039966993285,9.287223587223588,6241.552675096071,1.567854980802682,0.8189942441978275,male
341,3V,dark,0.021447978019367174,0.006054637354046835,7.084810126582279,2255.7758155794904,1.2388900200416386,0.7273911055875543,male
342,3V,dark,0.11527314206299633,0.030362601245926848,7.59587542087542,11638.395988256796,1.4766107776137147,0.7873531872104335,female
343,3V,dark,0.15503959145248705,0.03833326307910243,8.089333333333334,14904.18156782317,1.580554718687007,0.8600152667960489,female
344,3V,dark,0.14686072162591282,0.03594461922845526,8.171499644633972,14411.621782913551,1.6035667033169196,0.8393659927596567,female
345,3V,dark,0.12283760670659662,0.039444557276997104,6.228367875647669,14237.360190827967,1.6467502134840122,0.745033023521877,male
346,3V,dark,0.1250780779975245,0.03402859474932651,7.351351351351352,11822.398542670444,1.426794755592077,0.7816391706579523,male
347,3V,dark,0.0447097925456429,0.010883019041451272,8.21643192488263,5545.146732529717,1.2293651612253749,0.7433972940195837,male
348,3V,dark,0.09994877827892462,0.025700275013380236,7.778031809145129,10689.313983001985,1.3944863474713365,0.7736366833550092,female
349,3V,dark,0.0818282961049777,0.022660182839829294,7.222209695603157,8710.511620049494,1.454402331402541,0.7913877649149416,female
350,3V,dark,0.19323873281805048,0.058885818991890104,6.563167028199566,19384.725973884833,1.6363627209795735,0.8011812336552652,female
351,3V,dark,0.17404527693579147,0.04754295407544793,7.321601289629232,18490.88605430832,1.4341135027579341,0.7928976464745897,male
352,3V,dark,0.04922266886881747,0.012875684499745167,7.645833333333333,5252.584322854504,1.2713050220346829,0.7306229535480459,male
353,3V,dark,0.00929016402446891,0.0024780583263398436,7.497938144329898,2012.2965325646899,1.0633898187052577,0.7069516931716011,male
354,3V,dark,0.04420651678245841,0.012313650652534069,7.1800829875518675,8415.079522480662,1.5730978953690808,0.7406700686468217,female
355,3V,dark,0.1190144991959084,0.030017716839683677,7.929617021276595,12770.359201437886,1.491989558584904,0.8163726974165344,female
356,3V,dark,0.28192000981004534,0.07027977789444237,8.02279171210469,25120.311769407534,1.444026483792222,0.7911835183538108,female
357,3V,dark,0.09148122743082833,0.023720383051613867,7.714439655172414,8051.572194003747,1.4829696677152602,0.8377455313828243,male
358,3V,dark,0.013447937144178287,0.005696979451276136,4.721076233183856,4293.494835392108,0.9888962914981893,0.5940627231183644,male
359,3V,dark,0.027187110009184143,0.009324652465093227,5.831232876712329,5354.045852410915,0.999533415439256,0.6388051950660725,male
360,3V,dark,0.10593188405241732,0.025470352075884786,8.318054162487464,11211.940214738868,1.370305627312907,0.7131854968703639,female
361,3V,dark,0.09242518882421241,0.02244303339886137,8.23382687927107,10092.981821412122,1.6330313857208223,0.8625094558750372,female
362,3V,dark,0.0,0.0,,564.2115817678493,,,female
363,3V,dark,0.0,0.0,,1679.0181090699577,,,male
364,3V,dark,0.19992821294951532,0.05350817695380209,7.473352435530085,18679.984340588526,1.6078388486228012,0.8367369382032289,male
365,3V,dark,0.057158842261368734,0.015353742826085011,7.445590682196338,6648.317005794822,1.3687912022233464,0.7560328360395765,male
366,15V,dark,0.050252788173828215,0.019557081351830485,5.139088729016787,4297.612250687976,1.007660103891612,0.630473324082625,female
367,15V,dark,0.0,0.0,,556.4040081369773,,,female
368,15V,dark,0.0,0.0,,1497.7955138484433,,,female
369,15V,dark,0.0,0.0,,897.465478370163,,,male
370,15V,dark,0.13328697402786918,0.03730087586328075,7.144728434504793,11511.299517316094,1.5274519173353274,0.783426576675514,male
371,15V,dark,0.04447664116408514,0.014384289853863953,6.184057971014493,4948.029495103329,1.1361577406197652,0.6681889423431682,male
372,15V,dark,0.057593743578442026,0.01959598907627843,5.878115501519757,10113.392406272573,1.3625793005446112,0.679459238842407,female
373,15V,dark,0.11131593916309045,0.025790465866348204,8.632332563510394,12649.765069798892,1.3384222048663212,0.7423220736603002,female
374,15V,dark,0.16910326014122215,0.04449302079021272,7.601338688085677,14662.595624396254,1.4753223043908426,0.8107286890149284,female
375,15V,dark,0.16580499906189414,0.049645157735799604,6.679604079184163,15450.382388810285,1.347588721904859,0.7251645766174498,male
376,15V,dark,0.07087315319715412,0.01977467590676121,7.168072289156627,7381.564504945191,1.329571576877446,0.7637140310432531,male
377,15V,dark,0.05640845426957291,0.014533195545932938,7.762704918032787,5229.9800722649015,1.1837600379959596,0.7361325758147784,male
378,15V,dark,0.07163406128362662,0.018553649231795533,7.721829855537722,7466.572893884881,1.3236345405565904,0.7599343351122413,female
379,15V,dark,0.0836105460967351,0.02133818567348555,7.83268156424581,9361.572737657278,1.510683962004905,0.8031166025646391,female
380,15V,dark,0.09406223662305715,0.026743462295589708,7.034409799554565,9005.553803859044,1.5343676905857944,0.791685912427588,female
381,15V,dark,0.0,0.0,,777.6514707715905,,,male
382,15V,dark,0.08896221666969442,0.023378193654830647,7.610700636942675,8004.486769781977,1.5271770759012104,0.8137774738766562,male
383,15V,dark,0.06955980499310567,0.02275278974814091,6.114397905759163,7766.161457867247,1.1936014198264164,0.6792775174344072,male
384,15V,dark,0.06939749778875047,0.020012925014071585,6.935267857142857,6522.990156797238,1.2947826775253144,0.7246288113469368,female
385,15V,dark,0.0,0.0,,741.3331002195989,,,female
386,15V,dark,0.033998147613190664,0.012240047888070569,5.555231143552312,4842.925058471096,1.2433990974232203,0.6625507833850599,female
387,15V,dark,0.1864701310072279,0.048230553661144246,7.733600988264361,15298.091337717971,1.3566482429878977,0.7681969152171213,male
388,15V,dark,0.06914733622607458,0.015084146606588182,9.16818181818182,6636.873747112167,1.3593940170834495,0.779083141653383,male
389,15V,dark,0.09732922750705068,0.022097604703037375,8.809029649595688,8130.062882146633,1.3236639973984263,0.7734819255964942,male
390,15V,dark,0.08355694004759026,0.02424184666883076,6.893611793611793,9867.410813093711,1.2311540125824825,0.6905678687844551,female
391,15V,dark,0.08837106107218054,0.025730903589520612,6.86886574074074,10184.505284648621,1.3986092691245011,0.7227114989616674,female
392,15V,dark,0.08411235827900758,0.02842609661596924,5.915513626834382,9968.289696749487,1.4962855386526155,0.7128716456970515,female
393,15V,dark,0.05869564569975252,0.019447083384209442,6.036447166921899,6399.361093669364,1.3372579722003295,0.6991663957223587,male
394,15V,dark,0.05947144435543193,0.015873346774553803,7.493245778611632,5762.255310056732,1.4453345946495415,0.766391775627332,male
395,15V,dark,0.12197311954446771,0.02993004410586599,8.150547263681593,10892.877710216013,1.2742619032676386,0.7407242463530003,male
396,15V,dark,0.04821417403501666,0.013029248056036188,7.393363844393593,5935.247065910107,1.156895791639072,0.6970053345542129,female
397,15V,dark,0.04843902163004083,0.014756554084036415,6.558585858585858,5623.744516987136,1.4320308351116762,0.7202299880337699,female
398,15V,dark,0.2581846013645718,0.06833282209045723,7.556756756756757,20019.50329187685,1.6177097075114089,0.8635035430996769,female
399,15V,dark,0.1913244565686768,0.05356137743721391,7.14432703003337,17798.936932555443,1.5984957058656537,0.7882977946711557,male
400,15V,dark,0.077374375712886,0.021501981934761435,7.1969529085872574,7021.812165133178,1.4175406282985263,0.7706023447552675,male
401,15V,dark,0.1944365855329186,0.05819234446055935,6.682548618219038,16560.194053077597,1.2092606772440555,0.706344815998542,male
402,15V,dark,0.14688057465684684,0.039370664983039635,7.46142208774584,12551.425411702152,1.3312116327322374,0.7451660382738884,female
403,15V,dark,0.10132585628218224,0.026266964080968958,7.715079365079365,11296.244653669846,1.4270180612013963,0.7590986967739534,female
404,15V,dark,0.05044031413144799,0.012746327241105117,7.914485981308411,6626.6940647094825,1.4522297077843913,0.768868743331102,female
405,15V,dark,0.04925651387949956,0.013609980255105231,7.238293216630197,5765.909752842703,1.2574885525353277,0.7356777948694502,male
406,15V,dark,0.10632164225109669,0.027339085063865648,7.7779956427015255,9051.977549503586,1.413683067211562,0.7774446556394099,male
407,15V,dark,0.04177847002379513,0.009723541692104721,8.585582822085888,3663.632924462398,1.1724911687362964,0.739932424062991,male
408,15V,dark,0.014729751059463999,0.0037970951477591178,7.755905511811023,4809.005357659535,1.119101206143356,0.6790646490928683,female
409,15V,dark,0.0026192511234934468,0.0008934341524139101,5.863333333333332,4147.26786490536,1.0286468183204398,0.6377600551190478,female
410,15V,dark,0.1143759511351081,0.03109150850400407,7.357375478927203,9893.000593079792,1.5089306147211285,0.7959302305947425,female
411,15V,dark,0.1676424953020254,0.03131486704210755,10.706565176022835,12778.265431960603,1.6559328417623975,0.8866265842059758,male
412,15V,dark,0.19690395285050166,0.05094063725679977,7.729181286549708,16971.948493726202,1.4239361057799704,0.775154898940665,male
413,15V,dark,0.07243517390695776,0.020906359166485495,6.92948717948718,6554.5294015333075,1.214194207161061,0.6977947457349734,male
414,15V,dark,0.02128606868126141,0.005837103129104212,7.293367346938775,3815.8416787665747,1.108217434229852,0.6657191402981926,female
415,15V,dark,0.0,0.0,,2113.1140797206817,,,female
416,15V,dark,0.0,0.0,,651.5645189429185,,,female
417,15V,dark,0.0,0.0,,3642.3447187225674,,,male
418,15V,dark,0.06268334013335994,0.012403844149346453,10.116346153846154,5495.902041634027,1.4203765116729292,0.8222631587009379,male
419,15V,dark,0.06030233811717687,0.021204170550623465,5.6877808988764045,7156.42226112332,1.1675293200307493,0.658019475250406,male
420,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
421,3V,light,0.4092421364722311,0.0798793212602487,10.246510110893672,18027.75061290406,1.6871676358693795,0.9503025015257501,female
422,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
423,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
424,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
425,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
426,3V,light,0.4092421364722311,0.0798793212602487,10.246510110893672,18027.75061290406,1.6871676358693795,0.9503025015257501,female
427,3V,light,0.11845118529345099,0.026886973105210914,8.811046511627907,5588.113174792969,1.373459118904321,0.8208452414422438,female
428,3V,light,0.27121191989140997,0.05593636749698433,9.69897483690587,11746.66446194235,1.4891887461958855,0.8310555947945485,male
429,3V,light,0.21338408510039628,0.059740144699853316,7.139616055846423,9427.510007583407,1.6174141851197743,0.7960378989614203,male
430,3V,light,0.26068900473908957,0.04871961211893838,10.701604278074866,12155.936116054476,1.3325686555342635,0.7946462446907584,male
431,3V,light,0.17127679253000685,0.04105995117617481,8.342766497461929,8454.382965989418,1.4777852649872911,0.8016761089725095,female
432,3V,light,0.2983959002576668,0.07448629467809884,8.013995801259622,12751.006615406826,1.584951235782919,0.8694092281039945,female
433,3V,light,0.2575131113073791,0.06773849813328331,7.603153846153846,11594.376775557821,1.7106557052441236,0.8927349433017373,female
434,3V,light,0.36771062113597464,0.08873743255460113,8.28761009982384,15696.490121723304,1.568717360742907,0.8089744207959403,male
435,3V,light,0.1319024878266103,0.026313801197929285,10.025346534653465,6585.531537406447,1.530424575961797,0.8324326419595973,male
436,3V,light,0.18246146070255242,0.04376949110150614,8.337380952380952,8175.249352605506,1.2680856258289042,0.7743947442536727,male
437,3V,light,0.07245674506095162,0.016517772237116007,8.773186119873818,4358.907986114089,1.3453144452937351,0.8198759042005279,female
438,3V,light,0.31473651026889576,0.06466421244877275,9.734488315874295,14702.614532456424,1.6867832298033412,0.9169999285106764,female
439,3V,light,0.26746806520612043,0.08079118565819675,6.6174193548387095,11837.26011182535,1.5246894456279523,0.7681344462371049,female
440,3V,light,0.11987629908110121,0.031837094122643156,7.530605564648119,6261.907685676718,1.629581113900565,0.7956745943468317,male
441,3V,light,0.3012148639107519,0.08472522920362974,7.110393603936039,13192.084209971015,1.4929946435571395,0.786266547073752,male
442,3V,light,0.24834236079087302,0.05512871617308749,9.009546313799623,11215.304132196294,1.2162973455751054,0.7613671989349501,male
443,3V,light,0.13438275898902896,0.03660484226048579,7.345726495726497,6163.835302757327,1.5379288877964215,0.7589117457537672,female
444,3V,light,0.3051984086663592,0.08524629457388576,7.16039119804401,13383.561423094166,1.6335019251769023,0.8024220126148556,female
445,3V,light,0.18295907813114695,0.058880386838930876,6.214601769911504,8350.989724500021,1.560556806304822,0.7873202924660564,female
446,3V,light,0.24500493709438317,0.061694139838313414,7.9425675675675675,10920.685003307057,1.732705822695343,0.8264740469299866,male
447,3V,light,0.3365639386289207,0.06166808656980061,10.909551986475064,14716.856522357532,1.6193103542283045,0.8704208762290413,male
448,3V,light,0.19905478741835558,0.05221075009965375,7.6250499001996,8906.251453782039,1.3057612533222216,0.7741744275798723,male
449,3V,light,0.0947479216005044,0.02209317169885548,8.577122641509433,4885.448082269048,1.2422196900168876,0.7612429530207694,female
450,3V,light,0.0,0.0,,258.656619573669,,,female
451,3V,light,0.0,0.0,,329.9440767422449,,,female
452,3V,light,0.33507890232369103,0.0717507014842547,9.340087145969498,14679.799915703587,1.611045692322082,0.8781890195440346,male
453,3V,light,0.1599696739954511,0.04350895841637813,7.353413173652695,7330.5010134512995,1.5235649622903806,0.7857669418218134,male
454,3V,light,0.28201621034366864,0.07419970872445802,7.601544943820223,12364.585598804108,1.2198766175242106,0.7435911006798679,male
455,3V,light,0.20992421104189626,0.04121627078725161,10.186472819216183,9378.93679299497,1.3266837364623463,0.8210878755163453,female
456,3V,light,0.3569193573179723,0.07070857074374265,10.095504789977891,15551.350134047894,1.6812947216859957,0.909945134138112,female
457,3V,light,0.13727988244765246,0.03855883739894588,7.12054054054054,6433.7775988869325,1.5334229898256728,0.8243359349159264,female
458,3V,light,0.1560512624111258,0.034859273270128104,8.95321375186846,7608.41788606651,1.4660239272993172,0.827850348542228,male
459,3V,light,0.11794835721115393,0.032670798715052796,7.2204146730462515,5583.1540979227675,1.387168153728301,0.7865884653511203,male
460,3V,light,0.35281336220035486,0.10009665762618249,7.0494534096824575,15334.514909453836,1.2912292297309103,0.7399843425713669,male
461,3V,light,0.039115014889297875,0.009794551385850033,7.987096774193549,851.7736970722887,1.177191242407964,0.7417327034435582,female
462,3V,light,0.07350046357404168,0.018497289347844954,7.947160493827162,4900.0786320368525,1.2056112509087842,0.7461066401117085,female
463,3V,light,0.4092421364722311,0.0798793212602487,10.246510110893672,18027.75061290406,1.6871676358693795,0.9503025015257501,female
464,3V,light,0.11845118529345099,0.026886973105210914,8.811046511627907,5588.113174792969,1.373459118904321,0.8208452414422438,female
465,3V,light,0.27121191989140997,0.05593636749698433,9.69897483690587,11746.66446194235,1.4891887461958855,0.8310555947945485,male
466,3V,light,0.21338408510039628,0.059740144699853316,7.139616055846423,9427.510007583407,1.6174141851197743,0.7960378989614203,male
467,3V,light,0.26068900473908957,0.04871961211893838,10.701604278074866,12155.936116054476,1.3325686555342635,0.7946462446907584,male
468,3V,light,0.17127679253000685,0.04105995117617481,8.342766497461929,8454.382965989418,1.4777852649872911,0.8016761089725095,female
469,3V,light,0.2983959002576668,0.07448629467809884,8.013995801259622,12751.006615406826,1.584951235782919,0.8694092281039945,female
470,3V,light,0.2575131113073791,0.06773849813328331,7.603153846153846,11594.376775557821,1.7106557052441236,0.8927349433017373,female
471,3V,light,0.36771062113597464,0.08873743255460113,8.28761009982384,15696.490121723304,1.568717360742907,0.8089744207959403,male
472,3V,light,0.1319024878266103,0.026313801197929285,10.025346534653465,6585.531537406447,1.530424575961797,0.8324326419595973,male
