,genotype,activity_ratio,speed_ratio
718,13V,0.939751801441153,0.6519843841239248
719,13V,1.0,0.5061042039208343
720,13V,0.8861344537815126,0.8479945705998045
721,13V,0.9403960396039603,0.565287611131924
722,13V,1.0,0.916447381053507
723,13V,0.8504483902788987,0.2912841424570861
724,13V,1.0,0.9738684290544888
725,13V,1.0,0.942741561728573
726,13V,1.0,0.734835444683557
727,13V,0.8224997413438512,0.2735033048718924
728,13V,0.750207468879668,0.3835547794537572
729,13V,1.0,0.7738479669442107
730,13V,1.0,0.9691883707124875
731,13V,1.0,0.9914295843743077
732,13V,1.0,0.9178204048943466
733,13V,1.0,0.8528037306282091
734,13V,0.8574810606060606,0.36644515135157696
735,13V,1.0,0.930287311229584
736,13V,0.9119732760289689,0.6005029004960432
737,13V,0.8920578933824113,0.5311620973274163
738,13V,1.0,0.620832449193932
739,13V,1.0,0.7869791556051995
740,13V,0.9465250965250965,0.5526210967933665
741,13V,1.0,0.8854354461571838
742,13V,1.0,0.9580768798040352
743,13V,0.9734974958263773,0.6380364232961737
744,13V,1.0,0.6569007364702741
745,13V,0.944678384274662,0.7298128568928965
746,13V,0.9564244546885022,0.8275973052688175
747,13V,0.8767367268947334,0.406374359824127
748,13V,1.0,0.83711209691083
749,13V,0.9700859466251801,0.7801231553433476
750,13V,1.0,0.8715049145494614
751,13V,1.0,0.8560201998504011
752,13V,,0.5952820234790213
753,13V,,0.5361122355335419
754,13V,0.9329791581528402,0.6670517273188264
755,13V,0.9479913916786227,0.6465020218532945
