,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
876,15V,light,0.042109513577433914,0.009806325079676392,8.588235294117647,963.0003963233462,0.948111986316186,0.6023313487917303,female
877,15V,light,0.0,0.0,,155.66547517592502,,,female
878,15V,light,0.4886001470948762,0.11983906090016296,8.154216867469879,3714.300702524839,1.5949944495122381,0.8753959725751417,female
879,15V,light,0.10580736339644953,0.02249686341808113,9.406410256410256,1118.8552716586476,1.6021693612540342,0.890911344848531,male
880,15V,light,0.13989876411461863,0.024515812699190977,11.41294117647059,1577.086515324464,1.4122406702072947,0.8133943901353886,male
881,15V,light,0.2109657788096852,0.04758951876901778,8.866060606060607,2074.060299593516,1.41791635450094,0.7590675959518198,male
882,15V,light,0.0,0.0,,140.89709031726107,,,female
883,15V,light,0.20626451119795797,0.04845478274663628,8.513690476190476,1733.2106744782084,1.6005988967504083,0.7719640361541102,female
884,15V,light,0.49448394214268204,0.11738747963024386,8.424815724815724,3815.313186114878,1.5622162750135464,0.8409077517317489,female
885,15V,light,0.28129731912377604,0.06489479832138788,8.669333333333332,2229.6721928648176,1.5094005981399525,0.8006585336408654,male
886,15V,light,0.5785299165020261,0.12257906349595489,9.439294117647059,4320.742944582787,1.5500691875345332,0.8894246680115565,male
887,15V,light,0.22543010830220786,0.05032952136480971,8.944827586206896,2229.7695984718407,1.2833013729049012,0.7491213812900126,male
888,15V,light,0.3455720115945373,0.08162323522201231,8.467491166077737,2562.6281807593105,1.384809104492882,0.814940427384479,female
889,15V,light,0.4280316686615808,0.09979377875200092,8.578323699421965,3365.15994311463,1.6102454279628642,0.8728228501353678,female
890,15V,light,0.2433699147714982,0.06215479572559595,7.843720930232559,1901.2872945903634,1.4874560722192978,0.8523552824109318,female
891,15V,light,0.5860577131073071,0.14868119348744646,7.874757281553398,4339.241686423354,1.5932740616834877,0.8572122948926962,male
892,15V,light,0.4419335765686515,0.08840113638002393,10.001960784313725,3511.1966454446224,1.6426863920390977,0.8733315812237623,male
893,15V,light,0.27144773084521867,0.0716726994793995,7.558467741935483,2224.868592826044,1.3122013680172797,0.7596570306302896,male
894,15V,light,0.15586288450168007,0.03807161501521422,8.18787878787879,1593.104838357401,1.3116997408080198,0.786907798438664,female
895,15V,light,0.4312619875113566,0.08104639257026665,10.642348754448399,3541.5486158629574,1.589714189022857,0.9238753621492951,female
896,15V,light,0.1461719279523528,0.024804234025063814,11.786046511627909,1499.9665920090324,1.5346597460013296,0.851561855174977,female
897,15V,light,0.421945978685664,0.0954674588639084,8.839577039274923,3503.118298195143,1.6450693519397854,0.9097862893210307,male
898,15V,light,0.49059025424339875,0.10123588538136509,9.692022792022792,3793.086601750598,1.5957807324931796,0.91895954990785,male
899,15V,light,0.22418989660095467,0.0519158386571103,8.636666666666667,1912.9302445979213,1.291611954427577,0.7507587785145823,male
900,15V,light,0.4595561195794817,0.12229064217008205,7.5158018867924525,3444.0556765846345,1.378637393092927,0.7832490941862221,female
901,15V,light,0.14591234875906725,0.032303188497757526,9.033928571428572,1587.0720178436823,1.4674155713594215,0.8723943577282186,female
902,15V,light,0.5067418484922775,0.13065486062039428,7.756953642384106,3769.2415155403287,1.5675163988639487,0.8391330605483329,female
903,15V,light,0.34273106153468985,0.07268217411995442,9.43095238095238,2879.2905912243114,1.3412964860116943,0.7785986328266954,male
904,15V,light,0.3798220440419365,0.08796850439121469,8.635409836065575,2871.5804858741776,1.6255207529653184,0.8628852378087033,male
905,15V,light,0.23784664638103342,0.05840531848924909,8.156930693069306,1809.5466726052239,1.2973688409679076,0.7950689988601525,male
906,15V,light,0.2938869099981253,0.0781621793115383,7.519926199261992,2372.1860500880566,1.3371803862622196,0.7592242826931607,female
907,15V,light,0.6221247999077052,0.1094558931687409,11.247229551451186,4479.824752143841,1.595979646512862,0.8544314816678327,female
908,15V,light,0.025482024140864975,0.004903162539838196,10.394117647058822,579.0462412874328,1.4818734617028202,0.8061525954915676,female
909,15V,light,0.4005739584384869,0.0781621793115383,10.24981549815498,3149.4452988063326,1.436731451788967,0.8277889204791657,male
910,15V,light,0.28920006345269167,0.07138427815352667,8.11578947368421,2580.5644988743957,1.2463202529417898,0.7249921072853065,male
911,15V,light,0.25950708795408334,0.06042426777035894,8.584688995215311,2152.159056599993,1.2541358170690673,0.755935331434263,male
912,15V,light,0.26677530536607874,0.08796850439121469,6.0652459016393445,2295.3739640737367,0.9943120373116712,0.6544909038587822,female
913,15V,light,0.38672973479659084,0.06936532887241682,11.149166666666668,3146.73130069088,1.6117727182698502,0.8383297498535526,female
914,15V,light,0.0,0.0,,574.7906363480614,,,female
915,15V,light,0.0,0.0,,376.0601474150348,,,male
916,15V,light,0.3684726648688404,0.08854534704296035,8.322801302931596,2960.2746544311403,1.3217637454665745,0.7575418966814009,male
917,15V,light,0.053040681828014365,0.011825274360786236,8.970731707317071,972.2858670786212,1.206005394017776,0.6851684004026675,male
918,15V,light,0.03333059954601493,0.010450122491309203,6.378987341772151,5150.886974985474,1.1567018182221254,0.6719020109757289,female
919,15V,light,0.42049262335434895,0.11521542346233862,7.294620689655173,5997.148876952829,1.5588207073379157,0.8345708266982248,female
920,15V,light,0.0,0.0,,877.469868479171,,,female
921,15V,light,0.0,0.0,,185.7121367243206,,,male
922,15V,light,0.1517651542822659,0.03207927710460703,9.461881188118813,2203.895337434045,1.5089322112499866,0.8485361476392063,male
923,15V,light,0.24354047229589162,0.06669948704918294,7.302619047619048,3786.9847905214765,1.2660113600827936,0.7631363614723751,male
924,15V,light,0.2259524527942321,0.06971684479664597,6.482004555808656,3470.410524627148,1.4286519419868955,0.7426177223359053,female
925,15V,light,0.4808238974733599,0.11537423176483667,8.33801652892562,6884.46564337357,1.7644400569719012,0.8683369639521863,female
926,15V,light,0.36952309866759836,0.09909638075878607,7.457852564102564,5378.360812926888,1.6101934941180087,0.8580604642258534,female
927,15V,light,0.18339976813987835,0.042878241674474744,8.554444444444444,2667.459113876696,1.4459553646919256,0.8080094452544708,male
928,15V,light,0.13173942733726118,0.030808810684622594,8.552061855670102,2006.7949356617048,1.5208187570929996,0.8133873121610531,male
929,15V,light,0.24737569280121965,0.05732979720179771,8.629916897506924,3889.5506344473984,1.3563745788017922,0.7388168544225088,male
930,15V,light,0.14172052914926392,0.04160777525449031,6.812213740458015,2575.8398622181794,1.443464640408691,0.7504361195655912,female
931,15V,light,0.14929568517842112,0.044307516396957236,6.7390681003584225,2436.4728984812755,1.4534182427270717,0.7616282051549412,female
932,15V,light,0.43093426924359607,0.09083834902888724,9.487937062937064,6155.96276678324,1.59767628155383,0.8620434652110576,female
933,15V,light,0.22110879956804141,0.0535183979418444,8.262908011869436,3180.477683483537,1.606299859717713,0.8102509815315823,male
934,15V,light,0.22149787990916164,0.053359589639346346,8.302083333333334,3490.553224514042,1.594124633520526,0.7650266281242487,male
935,15V,light,0.2710857723641792,0.062094046276739354,8.731457800511508,4188.200899875902,1.4271538518958613,0.8221058588389927,male
936,15V,light,0.3998237227842272,0.10036684717877051,7.967246835443037,5623.2428295736345,1.418286979962247,0.8228401283762856,female
937,15V,light,0.22939859295843987,0.057012180596801604,8.047353760445683,3390.3916507860067,1.5795863482690637,0.8269778839762051,female
938,15V,light,0.1561244421858375,0.0535183979418444,5.834421364985164,2743.1377796942925,1.377270866639599,0.7111969969798921,female
939,15V,light,0.15261477870063048,0.032238085407105085,9.467980295566502,2898.233767418438,1.585860503565482,0.8449585046215398,male
940,15V,light,0.17468119233273516,0.03319093522209341,10.525837320574164,2532.4914724210007,1.6472471862384426,0.8960360113223641,male
941,15V,light,0.14495227810509934,0.03271451031459925,8.861650485436893,2402.1792981304243,1.2763436746889942,0.7530247642099699,male
942,15V,light,0.21920309993806475,0.06145881306674713,7.133333333333333,3033.438624305255,1.3241950382534657,0.7777498051698446,female
943,15V,light,0.29877399990471504,0.08226270069399229,7.263899613899613,4230.115769034281,1.503556633074131,0.8147769279794762,female
944,15V,light,0.12221092918737791,0.027473836332163448,8.896531791907513,2563.50202925073,1.5366903196127581,0.7503496378484228,female
945,15V,light,0.04024996426813194,0.01294287665359145,6.25679012345679,1887.4116820447762,1.0775249008710688,0.63161924327384,male
946,15V,light,0.14087090473089933,0.031126427289618702,9.051530612244898,2052.3521740145466,1.6208323461399354,0.8728613445679936,male
947,15V,light,0.38969175308485127,0.11076879099239309,7.028694404591104,5423.071697520362,1.2703914358323583,0.7319656411288837,male
948,15V,light,0.28606933570487064,0.0779748765265448,7.337474541751528,4147.852123314595,1.3762918169429375,0.7830817783258212,female
949,15V,light,0.34478870555352636,0.0750369229303308,9.198093220338983,5049.661013460081,1.7003269287437852,0.9250703683188385,female
950,15V,light,0.03566040432593816,0.0077816068224046755,9.16530612244898,790.697496626475,1.3418965647817485,0.7714694619137011,female
951,15V,light,0.13397862440248376,0.03874922580952533,6.91516393442623,2672.2446499864864,1.507102712884073,0.7183295851449938,male
952,15V,light,0.12058314408677286,0.02540932839968874,9.491249999999999,1800.4859888600217,1.59137553300546,0.8607211592488354,male
953,15V,light,0.3479092886976131,0.08107163842525687,8.578039215686273,4834.277258528666,1.2736299213037785,0.762807014850491,male
954,15V,light,0.31866473979259635,0.08559767504645144,7.445640074211503,4476.7530749623065,1.386492279599544,0.7968611790194968,female
955,15V,light,0.32784385967698393,0.07916593879528022,8.285140562248996,4774.822255917747,1.610111141532144,0.8181436556450593,female
956,15V,light,0.25937366005494766,0.07352824405659929,7.055075593952484,3805.3639516345092,1.6120043257631524,0.811512636438369,female
957,15V,light,0.06752529022217281,0.016039638552303514,8.41980198019802,1507.2028187584656,1.3809775422250343,0.7547456986372368,male
958,15V,light,0.1806126824310375,0.04526036621194556,7.981052631578947,2553.887877287529,1.4308425117329147,0.802588849363263,male
959,15V,light,0.32741507726023916,0.09052073242389112,7.234035087719298,4747.893210039803,1.3060826214542307,0.7506880403233334,male
960,15V,light,0.15637853546983435,0.04017850053200782,7.784189723320157,2535.557930261794,1.413621157000814,0.8353613159012271,female
961,15V,light,0.4163080245835252,0.08297733805523354,10.042911877394635,6032.7648207340535,1.99629210719248,0.8767192905986879,female
962,15V,light,0.16962314789817212,0.04859534056440471,6.981045751633986,2489.7494105563014,1.5789271470159445,0.7699237056058267,female
963,15V,light,0.44771236640251555,0.09139417808763042,9.795652173913043,6456.850473060552,1.6631878117987071,0.8994847339739762,male
964,15V,light,0.33899220251234735,0.072734202544109,9.321397379912664,5051.066090862834,1.6624478584512323,0.8762288998369447,male
965,15V,light,0.19998729533580015,0.05693277644555258,7.027932960893855,3473.6077568784526,1.2291839409557002,0.7177394263715082,male
966,15V,light,0.3034826660737823,0.08909145770140864,6.81283422459893,4247.519073023275,1.3371228414762055,0.7734022290868132,female
967,15V,light,0.5050342231891883,0.12267941367974719,8.22759067357513,7392.397911662808,1.7700436643557829,0.9361997220825579,female
968,15V,light,0.0,0.0,,1247.8688439478174,,,female
969,15V,light,0.0,0.0,,1040.781242095866,,,male
970,15V,light,0.3427797805269259,0.07924534294652925,8.651102204408817,5101.933429141307,1.5869056745304808,0.8501093450964368,male
971,15V,light,0.3336483031332878,0.07670441010656037,8.69958592132505,4774.79293659292,1.3182568414415539,0.7440493365952991,male
972,13V,light,0.004883688322270518,0.0017989751132957486,5.429411764705883,2109.8745148306884,0.8214521101371114,0.5974952422405158,female
973,13V,light,0.039552102594217965,0.010633992270516066,7.438805970149255,913.4883888435882,1.2835729107486957,0.7795235982359927,female
974,13V,light,0.0,0.0,,54.40040748132446,,,female
975,13V,light,0.0,0.0,,57.40717900992027,,,male
976,13V,light,0.06699361965527093,0.01944259276894264,6.917213114754099,1275.3640984231313,1.3169839581723823,0.7419002882865516,male
977,13V,light,0.03004475764212932,0.011744913182871472,5.116216216216216,883.0461062893088,0.9623103817662948,0.6350358355541399,male
978,13V,light,0.023553312382947656,0.006983461892518172,6.745454545454546,589.8590531525905,1.170397954062973,0.7253938992898743,female
979,13V,light,0.07898454115481066,0.028727422785131573,5.498895027624309,1656.4482229776638,1.480858558196384,0.7099173255177519,female
980,13V,light,0.021720153636161636,0.006348601720471066,6.842500000000001,624.8127524143582,1.2650694543817531,0.7335325244859088,female
981,13V,light,0.08877725930863727,0.03031457321524934,5.857068062827225,2132.638390007799,1.2883976343979395,0.7006098154349645,male
982,13V,light,0.03963908199219122,0.013173348569977462,6.018072289156628,1001.0102308487,1.335229932730016,0.6977856218973676,male
983,13V,light,0.06965209662571818,0.02317239627971939,6.011643835616439,1540.1421506516413,1.223167418896121,0.6845097864334643,male
984,13V,light,0.016696822524838905,0.006348601720471066,5.26,598.3664464264299,1.036701322252942,0.6397936285688768,female
985,13V,light,0.16609529251182428,0.044122781957273906,7.528776978417266,2675.7841613371816,1.4343250448460068,0.8102689025166613,female
986,13V,light,0.06931085928324286,0.018728375075389644,7.401694915254238,1430.3036253762048,1.5125417484674453,0.7759405341085516,female
987,13V,light,0.07047741484937943,0.023331111322731166,6.041496598639456,1617.2946313348273,1.2196223327150142,0.7157889121148037,male
988,13V,light,0.20898009713360632,0.06340665968320477,6.598746867167919,3383.401545966018,1.342694266944754,0.7404292010547492,male
989,13V,light,0.03754404342443577,0.011427483096847919,6.570833333333334,813.065802564072,1.116843218188778,0.685890930953545,male
990,13V,light,0.07223121607465956,0.01888709011840142,7.648739495798318,1188.6573284716803,1.2285226197607786,0.7526761193348356,female
991,13V,light,0.010625972129638447,0.0030155858172237564,7.0473684210526315,364.0194845958505,1.2968443453228216,0.7546561976167067,female
992,13V,light,0.1670713900263467,0.06356537472621655,5.2595,3532.4972101150283,1.375209818240576,0.6767216645967785,female
993,13V,light,0.07173919944132305,0.02602926705393137,5.51219512195122,1576.320014182872,1.1530036607537355,0.6812601885183938,male
994,13V,light,0.13325715011268768,0.040313620924991266,6.611023622047244,2251.285304503537,1.226698577580556,0.7472777737992917,male
995,13V,light,0.039678760752944166,0.009840332666730152,8.06451612903226,734.8946239874065,1.2046734620064599,0.7344556256535538,male
996,13V,light,0.0551455416944418,0.018093514903342538,6.09561403508772,1128.5036484718887,1.0836544684342262,0.6835290680282636,female
997,13V,light,0.11502872742278514,0.039996190838967716,5.751984126984127,2236.956076766733,1.3309540838067815,0.6993408727873129,female
998,13V,light,0.0014601783957083453,0.0004761451290353299,6.133333333333333,416.6433454619655,0.9386387767398143,0.6633253977624364,female
999,13V,light,0.03930578040186649,0.010633907881789036,7.392537313432835,941.887369549112,1.2558037925141816,0.7448993418108539,male
1000,13V,light,0.049860330762149636,0.016188934387201218,6.159803921568628,1084.3680721307833,1.3680504663087452,0.7433557004248396,male
1001,13V,light,0.11157667523727899,0.028727422785131573,7.767955801104972,1773.7053798254283,1.166180165391617,0.7400937582552002,male
1002,13V,light,0.017236453671078945,0.0052375964193886295,6.581818181818182,551.8594769978419,1.0594311574272497,0.6744036491729071,female
1003,13V,light,0.05747865282671492,0.017141224645271878,6.706481481481483,1108.4481672417996,1.4644558692828034,0.7497233910925034,female
1004,13V,light,0.02263276513347935,0.008570612322635939,5.2814814814814826,758.3364664274467,1.0771107741117167,0.6563178769073191,female
1005,13V,light,0.08872964479573374,0.030949433387296447,5.733846153846153,2113.106878857338,1.3148936157605728,0.7013297756446573,male
1006,13V,light,0.0665888962955909,0.020950385677554518,6.356818181818183,1443.185777831246,1.2469638755291792,0.7120482911562258,male
1007,13V,light,0.014220867853855188,0.0036504459892708627,7.791304347826086,343.1381454234057,1.171275175710869,0.7432838128905538,male
1008,13V,light,0.022132812747992253,0.005872456591435736,7.537837837837837,527.6548229485489,1.0697792510742201,0.7051530199388746,female
1009,13V,light,0.009626067358664255,0.002222010602164873,8.664285714285715,392.44794141689624,1.3488060204975447,0.880176637621058,female
1010,13V,light,0.0017855442338824874,0.0003174300860235533,11.25,257.99659447684206,1.0927350527661481,0.8218892145717266,female
1011,13V,light,0.0017538012252801322,0.0003174300860235533,11.05,154.2062832361164,0.7945636181794917,0.6549791358719202,male
1012,13V,light,0.15978636955210615,0.05348696949496873,5.974777448071218,3174.4441757880654,1.2662498405014366,0.6892377796904355,male
1013,13V,light,0.013347935117290417,0.003491730946259086,7.645454545454545,478.47823602999443,1.0672098880552894,0.7032773892081452,male
1014,13V,light,0.00605497889089928,0.0020632955591530964,5.869230769230769,348.1575740755991,1.2045669913576136,0.7099402504995356,female
1015,13V,light,0.015189029616227026,0.0038091610322826394,7.974999999999999,411.5408204416776,1.1212656996162693,0.7237990888998098,female
1016,13V,light,0.053423483477764024,0.018093514903342538,5.905263157894737,1121.2616396863166,1.296136500843603,0.7091992890300477,female
1017,13V,light,0.07502460083166683,0.018728375075389644,8.011864406779662,1311.5006473851693,1.4339720811350438,0.8093402329352899,male
1018,13V,light,0.030758975335682316,0.009840332666730152,6.251612903225806,928.3280347945723,1.280666410059213,0.6908440214508045,male
1019,13V,light,0.06435101418912484,0.019045805161413198,6.757499999999999,1285.2974205057724,1.2007102320294019,0.7190559650373199,male
1020,13V,light,0.004293241913468558,0.0015871504301177666,5.409999999999999,344.4034492027839,0.8743385829705398,0.6362649802671951,female
1021,13V,light,0.01462559121353522,0.004285306161317969,6.825925925925926,311.8158736914273,1.153204801414691,0.7227069013198635,female
1022,13V,light,0.0,0.0,,45.35090173877844,,,female
1023,13V,light,0.0,0.0,,35.71912548101032,,,male
1024,13V,light,0.03649652414055804,0.011744913182871472,6.2148648648648654,814.677850500943,1.6479201384826492,0.7037919877135895,male
1025,13V,light,0.030846268609338794,0.011268768053836142,5.474647887323942,990.3855117949881,0.9582644573566944,0.6339815556634562,male
1026,13V,light,0.014201283618258492,0.006375762578241982,4.454771784232364,4394.729880648028,0.8348435464349167,0.5864062565245969,female
1027,13V,light,0.13711392565787386,0.04063105101101482,6.759215686274509,2392.0794967289357,1.1621998079695914,0.6854613956344355,female
1028,13V,light,0.0,0.0,,57.40369602113636,,,female
1029,13V,light,0.0,0.0,,56.363407588742945,,,male
1030,13V,light,0.020751827192432525,0.008094402958424925,5.127450980392157,483.5394219315656,1.1105310563205832,0.6340800175508993,male
1031,13V,light,0.00068246926904367,0.00031742756699705587,4.3,140.72091644505633,0.6615066246516663,0.5784256390869139,male
1032,13V,light,0.18779808432463319,0.0491219159927944,7.6375404530744335,3139.526315756135,1.3931123557382303,0.74622668837786,female
1033,13V,light,0.11225032337933388,0.03507574615317467,6.400452488687783,2394.5944866424434,1.2730453656587306,0.7330510208391814,female
1034,13V,light,0.159245474673248,0.045233428297080464,7.041052631578948,2626.979406570533,1.6503068612713423,0.8244223957180317,female
1035,13V,light,0.20802615603152055,0.06816757001261775,6.105128205128206,3380.898525305401,1.6202249208444506,0.7515079435636504,male
1036,13V,light,0.04119416250704292,0.015236523215858682,5.407291666666667,1087.1145493370425,1.0542217390553263,0.671481626760784,male
1037,13V,light,0.12276511153611136,0.05158197963702158,4.76,2778.310118502654,0.9662140794006796,0.6214588159859629,male
1038,13V,light,0.24488743224905368,0.07038956298159714,6.962302483069978,3833.0316292882453,1.4532500101410253,0.7650985620177244,female
1039,13V,light,0.2003126661534921,0.05221683477101569,7.672340425531915,3331.5285633908843,1.4293661044955344,0.7860060225455129,female
1040,13V,light,0.11155991842111528,0.037615166689151124,5.931645569620253,2082.389671829996,1.291576423509186,0.7167486232318285,female
1041,13V,light,0.1606897701030846,0.057692460301714904,5.572176308539945,3011.4437973271715,1.2867806826484225,0.7112738638867342,male
1042,13V,light,0.129272376659551,0.03809130803964671,6.7875,2036.3331604440677,1.155421654601587,0.7279528132080412,male
1043,13V,light,0.08286446636458143,0.036266099529413634,4.546929824561404,2825.5499918138225,0.9782788601037056,0.6247224404832719,male
1044,13V,light,0.24828390721592217,0.059041527461452394,8.410483870967742,3938.4092488447773,1.2088570700135266,0.7541383648313633,female
1045,13V,light,0.2596478141144168,0.08110274336774778,6.40293542074364,4135.489073881841,1.4191942155648047,0.7562863907461654,female
1046,13V,light,0.0390515264298128,0.013649385380873402,5.722093023255815,944.2923947829163,1.1987043270773983,0.704104521861344,female
1047,13V,light,0.026576623046828503,0.007300834040932285,7.280434782608697,612.3044240483496,1.177829952398938,0.7403418755428779,male
1048,13V,light,0.1539285629260473,0.04459857316308635,6.902846975088968,2348.5622330277274,1.3875505561589099,0.7777623601741859,male
1049,13V,light,0.13090712862958584,0.03951973209113346,6.624899598393574,2269.0767475986972,1.0942359053677355,0.6877060259212141,male
1050,13V,light,0.25543396316253086,0.06967535095585377,7.332118451025058,3949.8723289340446,1.1545407922200228,0.716299605939546,female
1051,13V,light,0.18844087514780222,0.04459857316308635,8.450533807829183,2845.43368221643,1.7156573176924543,0.8433538731046506,female
1052,13V,light,0.059200241244950914,0.017696586860085864,6.666666666666668,1161.8322040310911,1.4110495868522166,0.7605278664842715,female
1053,13V,light,0.12029711220270925,0.03364732210168792,7.150471698113208,1754.8945647230312,1.3662874964694558,0.7950344831817111,male
1054,13V,light,0.23891979398950902,0.07007213541460008,6.824716553287981,3562.809980400384,1.4298835994316703,0.7704306730091324,male
1055,13V,light,0.28177251553411153,0.09173656686214915,6.143079584775086,4382.743851747272,1.1898245359085848,0.6944939030042233,male
1056,13V,light,0.19747168942886845,0.06332679961591264,6.236591478696741,3214.2166357265696,1.1529096309535645,0.6688627110848868,female
1057,13V,light,0.1906946108734813,0.045074714513581936,8.461267605633802,2895.613810539959,1.4887315519419773,0.8634689077451241,female
1058,13V,light,0.20373294818788537,0.060311237729440616,6.756052631578948,3277.0043685861733,1.6039971168828215,0.7827078489587423,female
1059,13V,light,0.3117614849261584,0.09126042551165356,6.8323478260869575,4616.108967693498,1.3377247858549128,0.7550743468600246,male
1060,13V,light,0.0993310214025537,0.04094815614262021,4.851550387596898,2361.1278483469428,1.1813144978751904,0.6601014215933558,male
1061,13V,light,0.07127042448001397,0.026029060493758582,5.476219512195123,1658.6553186808842,1.530356653961129,0.6629282294468953,male
1062,13V,light,0.2916365771785451,0.0854673724139573,6.830111524163569,4509.220729471607,1.178605207279641,0.7076718972062599,female
1063,13V,light,0.41098934236943807,0.0993548284700785,8.273162939297125,5747.252760312911,1.4601945145507134,0.8309514255522735,female
1064,13V,light,0.08826073500353138,0.029520763730726197,5.979569892473117,1779.7397521309365,1.3684623934519589,0.7130484482073223,female
1065,13V,light,0.23255537127121806,0.06316808583241412,7.363065326633166,3545.0277278870485,1.3884520053021763,0.78670435106348,male
1066,13V,light,0.32977549935324135,0.0872132240324411,7.567030965391622,4827.797742131659,1.2972247709817462,0.7868520669402144,male
1067,13V,light,0.11480561529366018,0.04285272154460254,5.358148148148149,2717.7293261781992,1.0384706277988813,0.6433651737963199,male
1068,13V,light,0.2928824803790085,0.10356074373278948,5.659202453987731,4620.481923401038,1.2906881844325229,0.670258191356019,female
1069,13V,light,0.2457365509907708,0.07824589526477427,6.281135902636916,3767.828188451166,1.1432546531339556,0.6642644429050156,female
1070,13V,light,0.15423805480386943,0.05459754152349361,5.65,3038.51107133262,1.3903845939589987,0.6998400261295116,female
1071,13V,light,0.3848650536055804,0.098005761310341,7.851215559157212,5323.786163183151,1.4703585823813996,0.8142013499870582,male
1072,13V,light,0.05153436550197202,0.016347519700348378,6.304854368932039,892.3092364630593,1.101013858887787,0.7113413655642302,male
1073,13V,light,0.21783466785172959,0.06705657352812805,6.498104265402844,3087.552913861157,1.098991820905268,0.6936188218878573,male
1074,13V,light,0.10740955298262878,0.032695039400696756,6.570388349514563,1972.4347304745183,1.1312550228739844,0.6924627585794838,female
1075,13V,light,0.10149746454730861,0.031266615349210006,6.49238578680203,1735.5112881884404,1.3992646431479527,0.7518526182692044,female
1076,13V,light,0.0,0.0,,31.167446932397837,,,female
1077,13V,light,0.0,0.0,,22.498140874147847,,,male
1078,13V,light,0.0072214771491830206,0.0023013498607286553,6.42857142857143,279.74879096458983,0.8705526307095595,0.6374318075777095,male
1079,13V,light,0.18938522215961845,0.06197773245617516,6.115384615384615,3311.8061310625976,1.1322576967986977,0.6629773507000711,male
1080,15V,light,0.0047507994444265,0.0014987564197810007,6.339655172413794,943.3850370659409,0.9961049328099402,0.6691527012334728,female
1081,15V,light,0.16024688865494716,0.03634108705997721,8.81904761904762,1659.0620628325373,1.5205882284177583,0.7537535439471286,female
1082,15V,light,0.0,0.0,,544.9326031739748,,,female
1083,15V,light,0.0,0.0,,117.07254847125823,,,male
1084,15V,light,0.26621288378062674,0.07268217411995442,7.325396825396825,2215.4857394273477,1.311583274758674,0.7460360219386674,male
1085,15V,light,0.062169216791889595,0.013555802316023246,9.172340425531916,667.2947823614979,1.1892695339179757,0.7212052240841431,male
1086,15V,light,0.04852688807810449,0.010094746405549226,9.614285714285714,696.6223103704783,1.1580975049899886,0.7096021300960833,female
1087,15V,light,0.0,0.0,,311.6221126654772,,,female
1088,15V,light,0.0,0.0,,99.20162549021244,,,female
1089,15V,light,0.14640266501305108,0.0361968763970408,8.098399999999998,1585.9578821388725,1.3332594128442277,0.7422325302652819,male
1090,15V,light,0.15294982911036442,0.03114950319426618,9.82037037037037,1671.3734352706228,1.775878765500846,0.9071144969101804,male
1091,15V,light,0.10373072985016513,0.023362127395699636,8.880246913580246,1371.6426982483752,1.2132816641238466,0.6962808240078628,male
1092,15V,light,0.042109513577433914,0.009806325079676392,8.588235294117647,963.0003963233462,0.948111986316186,0.6023313487917303,female
1093,15V,light,0.0,0.0,,155.66547517592502,,,female
1094,15V,light,0.4886001470948762,0.11983906090016296,8.154216867469879,3714.300702524839,1.5949944495122381,0.8753959725751417,female
1095,15V,light,0.10580736339644953,0.02249686341808113,9.406410256410256,1118.8552716586476,1.6021693612540342,0.890911344848531,male
1096,15V,light,0.13989876411461863,0.024515812699190977,11.41294117647059,1577.086515324464,1.4122406702072947,0.8133943901353886,male
1097,15V,light,0.2109657788096852,0.04758951876901778,8.866060606060607,2074.060299593516,1.41791635450094,0.7590675959518198,male
1098,15V,light,0.0,0.0,,140.89709031726107,,,female
1099,15V,light,0.20626451119795797,0.04845478274663628,8.513690476190476,1733.2106744782084,1.6005988967504083,0.7719640361541102,female
1100,15V,light,0.49448394214268204,0.11738747963024386,8.424815724815724,3815.313186114878,1.5622162750135464,0.8409077517317489,female
1101,15V,light,0.28129731912377604,0.06489479832138788,8.669333333333332,2229.6721928648176,1.5094005981399525,0.8006585336408654,male
1102,15V,light,0.5785299165020261,0.12257906349595489,9.439294117647059,4320.742944582787,1.5500691875345332,0.8894246680115565,male
1103,15V,light,0.22543010830220786,0.05032952136480971,8.944827586206896,2229.7695984718407,1.2833013729049012,0.7491213812900126,male
1104,15V,light,0.3455720115945373,0.08162323522201231,8.467491166077737,2562.6281807593105,1.384809104492882,0.814940427384479,female
1105,15V,light,0.4280316686615808,0.09979377875200092,8.578323699421965,3365.15994311463,1.6102454279628642,0.8728228501353678,female
1106,15V,light,0.2433699147714982,0.06215479572559595,7.843720930232559,1901.2872945903634,1.4874560722192978,0.8523552824109318,female
1107,15V,light,0.5860577131073071,0.14868119348744646,7.874757281553398,4339.241686423354,1.5932740616834877,0.8572122948926962,male
1108,15V,light,0.4419335765686515,0.08840113638002393,10.001960784313725,3511.1966454446224,1.6426863920390977,0.8733315812237623,male
1109,15V,light,0.27144773084521867,0.0716726994793995,7.558467741935483,2224.868592826044,1.3122013680172797,0.7596570306302896,male
1110,15V,light,0.15586288450168007,0.03807161501521422,8.18787878787879,1593.104838357401,1.3116997408080198,0.786907798438664,female
1111,15V,light,0.4312619875113566,0.08104639257026665,10.642348754448399,3541.5486158629574,1.589714189022857,0.9238753621492951,female
1112,15V,light,0.1461719279523528,0.024804234025063814,11.786046511627909,1499.9665920090324,1.5346597460013296,0.851561855174977,female
1113,15V,light,0.421945978685664,0.0954674588639084,8.839577039274923,3503.118298195143,1.6450693519397854,0.9097862893210307,male
