saccade_duration_msec,saccade_type,species,dataset,bodypart,id
660.9587028955048,saccade,gentoo,open,body,open body gentoo
361.0489934262508,saccade,gentoo,open,body,open body gentoo
467.31499682431,saccade,gentoo,open,body,open body gentoo
251.6825417852412,saccade,gentoo,open,body,open body gentoo
341.8161708593364,saccade,gentoo,open,body,open body gentoo
260.6138121519355,saccade,gentoo,open,body,open body gentoo
381.4679532232958,saccade,gentoo,open,body,open body gentoo
298.9800139280229,saccade,gentoo,open,body,open body gentoo
367.9935272590304,saccade,gentoo,open,body,open body gentoo
212.5676359855636,saccade,gentoo,open,body,open body gentoo
484.37633030875986,saccade,gentoo,open,body,open body gentoo
283.6806259716923,saccade,gentoo,open,body,open body gentoo
287.84293310489676,saccade,gentoo,open,body,open body gentoo
350.14251767440777,saccade,gentoo,open,body,open body gentoo
566.0723272121913,saccade,gentoo,open,body,open body gentoo
385.3888973722178,saccade,gentoo,open,body,open body gentoo
376.3642352222708,saccade,gentoo,open,body,open body gentoo
316.2115170511318,saccade,gentoo,open,body,open body gentoo
345.1988860203748,saccade,gentoo,open,body,open body gentoo
252.4322893221838,saccade,gentoo,open,body,open body gentoo
223.9384870622043,saccade,gentoo,open,body,open body gentoo
428.8657855145297,saccade,gentoo,open,body,open body gentoo
238.36154509796918,saccade,gentoo,open,body,open body gentoo
418.1530639235907,saccade,rockhopper,open,body,open body rockhopper
581.288054884925,saccade,rockhopper,open,body,open body rockhopper
370.96394937298936,saccade,rockhopper,open,body,open body rockhopper
303.06145998267556,saccade,rockhopper,open,body,open body rockhopper
516.0291925702365,saccade,rockhopper,open,body,open body rockhopper
521.2052726056695,saccade,rockhopper,open,body,open body rockhopper
324.45464581291213,saccade,rockhopper,open,body,open body rockhopper
255.6053442943535,saccade,rockhopper,open,body,open body rockhopper
237.35699594827082,saccade,rockhopper,open,body,open body rockhopper
381.6664917650901,saccade,rockhopper,open,body,open body rockhopper
861.8907282478878,saccade,rockhopper,open,body,open body rockhopper
317.5033446715929,saccade,rockhopper,open,body,open body rockhopper
450.5264658894627,saccade,rockhopper,open,body,open body rockhopper
455.1491671201954,saccade,rockhopper,open,body,open body rockhopper
320.0780879798969,saccade,rockhopper,open,body,open body rockhopper
219.79287072577068,saccade,rockhopper,open,body,open body rockhopper
402.45131752192447,saccade,rockhopper,open,body,open body rockhopper
307.5321257941331,saccade,rockhopper,open,body,open body rockhopper
426.8365734057283,saccade,rockhopper,open,body,open body rockhopper
500.3097975128828,saccade,rockhopper,open,body,open body rockhopper
377.4582589163212,saccade,rockhopper,open,body,open body rockhopper
351.8220916252327,saccade,rockhopper,open,body,open body rockhopper
286.8928717465223,saccade,rockhopper,open,body,open body rockhopper
257.3701555219865,saccade,rockhopper,open,body,open body rockhopper
250.79096123025306,saccade,rockhopper,open,body,open body rockhopper
429.0309558749641,saccade,rockhopper,open,body,open body rockhopper
324.58763115969305,saccade,rockhopper,open,body,open body rockhopper
335.0179655271025,saccade,rockhopper,open,body,open body rockhopper
323.55062469247656,saccade,rockhopper,open,body,open body rockhopper
244.40240637550232,saccade,rockhopper,open,body,open body rockhopper
875.0536273082427,saccade,rockhopper,open,body,open body rockhopper
162.00528623601627,saccade,rockhopper,open,body,open body rockhopper
283.4079897240577,saccade,rockhopper,open,body,open body rockhopper
324.4237226168645,saccade,rockhopper,open,body,open body rockhopper
223.8469481045039,saccade,rockhopper,open,body,open body rockhopper
393.6944586789517,saccade,rockhopper,open,body,open body rockhopper
349.5082804163303,saccade,rockhopper,open,body,open body rockhopper
329.87038845457727,saccade,rockhopper,open,body,open body rockhopper
250.05593682335342,saccade,rockhopper,open,body,open body rockhopper
306.8041931138509,saccade,rockhopper,open,body,open body rockhopper
419.7075735138905,saccade,rockhopper,open,body,open body rockhopper
378.1275084731855,saccade,rockhopper,open,body,open body rockhopper
283.1915341833451,saccade,rockhopper,open,body,open body rockhopper
390.5295779070438,saccade,rockhopper,open,body,open body rockhopper
514.5941420230619,saccade,rockhopper,open,body,open body rockhopper
540.647422979426,saccade,rockhopper,open,body,open body rockhopper
356.79760332046726,saccade,rockhopper,open,body,open body rockhopper
355.4762900067165,saccade,rockhopper,open,body,open body rockhopper
793.4643099029776,saccade,rockhopper,open,body,open body rockhopper
506.80858396706674,saccade,rockhopper,open,body,open body rockhopper
192.0316339875019,saccade,rockhopper,open,body,open body rockhopper
393.6836396724705,saccade,rockhopper,open,body,open body rockhopper
339.3866914484761,saccade,rockhopper,open,body,open body rockhopper
406.350261760588,saccade,rockhopper,open,body,open body rockhopper
449.6741912811074,saccade,rockhopper,open,body,open body rockhopper
298.3681489124308,saccade,rockhopper,open,body,open body rockhopper
228.4886205101543,saccade,rockhopper,open,body,open body rockhopper
445.154411661764,saccade,rockhopper,open,body,open body rockhopper
337.7201364227271,saccade,rockhopper,open,body,open body rockhopper
235.174762221853,saccade,rockhopper,open,body,open body rockhopper
423.30521101559185,saccade,rockhopper,open,body,open body rockhopper
788.0373578969813,saccade,rockhopper,open,body,open body rockhopper
330.3358196289063,saccade,rockhopper,open,body,open body rockhopper
611.1474065467954,saccade,rockhopper,open,body,open body rockhopper
215.5053866673597,saccade,rockhopper,open,body,open body rockhopper
294.4532982435059,saccade,rockhopper,open,body,open body rockhopper
260.467811129547,saccade,rockhopper,open,body,open body rockhopper
677.7752286713433,saccade,rockhopper,open,body,open body rockhopper
449.2866909124549,saccade,rockhopper,open,body,open body rockhopper
292.1592923430883,saccade,rockhopper,open,body,open body rockhopper
181.58186849516738,saccade,rockhopper,open,body,open body rockhopper
303.2491600333553,saccade,rockhopper,open,body,open body rockhopper
565.6982845911291,saccade,rockhopper,open,body,open body rockhopper
217.3349437167644,saccade,rockhopper,open,body,open body rockhopper
223.7935508541643,saccade,rockhopper,open,body,open body rockhopper
285.8545177436971,saccade,rockhopper,open,body,open body rockhopper
406.69111411818,saccade,rockhopper,open,body,open body rockhopper
301.9845520690126,saccade,rockhopper,open,body,open body rockhopper
827.1934558082324,saccade,rockhopper,open,body,open body rockhopper
324.0215644539461,saccade,rockhopper,open,body,open body rockhopper
571.219818040854,saccade,rockhopper,open,body,open body rockhopper
351.3372462154099,saccade,rockhopper,open,body,open body rockhopper
311.8042991496281,saccade,rockhopper,open,body,open body rockhopper
440.6357622620978,saccade,rockhopper,open,body,open body rockhopper
523.9076459729773,saccade,rockhopper,open,body,open body rockhopper
318.7295474410935,saccade,rockhopper,open,body,open body rockhopper
373.12917242206726,saccade,rockhopper,open,body,open body rockhopper
356.6306814706583,saccade,rockhopper,open,body,open body rockhopper
382.0211806078741,saccade,rockhopper,open,body,open body rockhopper
619.4394900125266,saccade,rockhopper,open,body,open body rockhopper
509.85917989246775,saccade,rockhopper,open,body,open body rockhopper
294.2682047789409,saccade,rockhopper,open,body,open body rockhopper
283.2273601476487,saccade,rockhopper,open,body,open body rockhopper
313.9935358493015,saccade,rockhopper,open,body,open body rockhopper
249.2028613949858,saccade,rockhopper,open,body,open body rockhopper
557.5177295098091,saccade,rockhopper,open,body,open body rockhopper
177.6231266944123,saccade,rockhopper,open,body,open body rockhopper
384.3736795781656,saccade,rockhopper,open,body,open body rockhopper
286.2781100306998,saccade,rockhopper,open,body,open body rockhopper
282.95845287742236,saccade,rockhopper,open,body,open body rockhopper
345.2910671731956,saccade,rockhopper,open,body,open body rockhopper
956.2700005505272,saccade,rockhopper,open,body,open body rockhopper
214.5676974827457,saccade,rockhopper,open,body,open body rockhopper
221.32873761502762,saccade,rockhopper,open,body,open body rockhopper
350.2681114574836,saccade,rockhopper,open,body,open body rockhopper
443.952622332758,saccade,rockhopper,open,body,open body rockhopper
790.2174772198908,saccade,rockhopper,open,body,open body rockhopper
349.5594021122002,saccade,rockhopper,open,body,open body rockhopper
359.1398482300728,saccade,rockhopper,open,body,open body rockhopper
853.9874529017691,saccade,rockhopper,open,body,open body rockhopper
223.30577541367418,saccade,rockhopper,open,body,open body rockhopper
578.489975783064,saccade,rockhopper,open,body,open body rockhopper
227.54842533359079,saccade,rockhopper,open,body,open body rockhopper
788.2568471901569,saccade,rockhopper,open,body,open body rockhopper
202.5843662264644,saccade,rockhopper,open,body,open body rockhopper
328.19128156720774,saccade,rockhopper,open,body,open body rockhopper
815.0905353556709,saccade,rockhopper,open,body,open body rockhopper
396.2330107360154,saccade,rockhopper,open,body,open body rockhopper
346.064302212244,saccade,rockhopper,open,body,open body rockhopper
346.6256616309541,saccade,rockhopper,open,body,open body rockhopper
490.0473777525955,saccade,rockhopper,open,body,open body rockhopper
295.6748605205803,saccade,rockhopper,open,body,open body rockhopper
320.9127320912595,saccade,rockhopper,open,body,open body rockhopper
650.9815368952445,saccade,rockhopper,open,body,open body rockhopper
191.463922494691,saccade,rockhopper,open,body,open body rockhopper
291.3890105900994,saccade,rockhopper,open,body,open body rockhopper
579.8780233250737,saccade,rockhopper,open,body,open body rockhopper
260.87138850467153,saccade,rockhopper,open,body,open body rockhopper
244.2523104074472,saccade,rockhopper,open,body,open body rockhopper
317.7626627532561,saccade,rockhopper,open,body,open body rockhopper
356.50914847543044,saccade,rockhopper,open,body,open body rockhopper
302.550988502647,saccade,rockhopper,open,body,open body rockhopper
320.76162451220966,saccade,rockhopper,open,body,open body rockhopper
226.6652548969205,saccade,rockhopper,open,body,open body rockhopper
841.2569676556093,saccade,rockhopper,open,body,open body rockhopper
632.6672230622346,saccade,rockhopper,open,body,open body rockhopper
397.0649985387505,saccade,rockhopper,open,body,open body rockhopper
389.2872725971851,saccade,rockhopper,open,body,open body rockhopper
281.4667461138545,saccade,rockhopper,open,body,open body rockhopper
420.3416996606601,saccade,rockhopper,open,body,open body rockhopper
193.38521803855798,saccade,rockhopper,open,body,open body rockhopper
707.7942936317431,saccade,rockhopper,open,body,open body rockhopper
775.7378077564321,saccade,rockhopper,open,body,open body rockhopper
597.7149980724315,saccade,rockhopper,open,body,open body rockhopper
252.8542214999713,saccade,rockhopper,open,body,open body rockhopper
295.1726018201573,saccade,rockhopper,open,body,open body rockhopper
296.0228455887621,saccade,rockhopper,open,body,open body rockhopper
304.3208463491245,saccade,rockhopper,open,body,open body rockhopper
375.8774858324045,saccade,rockhopper,open,body,open body rockhopper
287.1401236736005,saccade,rockhopper,open,body,open body rockhopper
283.8672464463191,saccade,rockhopper,open,body,open body rockhopper
210.16930295573948,saccade,rockhopper,open,body,open body rockhopper
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
3833.3333333333335,intersaccade,gentoo,open,body,open body gentoo
1233.3333333333335,intersaccade,gentoo,open,body,open body gentoo
1233.3333333333335,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
500.0,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
500.0,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1766.6666666666665,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1233.3333333333335,intersaccade,gentoo,open,body,open body gentoo
1833.3333333333333,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
900.0,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
800.0,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1733.3333333333335,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
1166.6666666666667,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
533.3333333333334,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
900.0,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
300.0,intersaccade,gentoo,open,body,open body gentoo
500.0,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
2200.0,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
933.3333333333333,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
1266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
1533.3333333333335,intersaccade,gentoo,open,body,open body gentoo
2500.0,intersaccade,gentoo,open,body,open body gentoo
2633.3333333333335,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
633.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1000.0,intersaccade,gentoo,open,body,open body gentoo
1666.6666666666667,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
2733.3333333333335,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
1133.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1766.6666666666665,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
1133.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1133.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1400.0,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
2800.0,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
533.3333333333334,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
8100.0,intersaccade,gentoo,open,body,open body gentoo
3866.666666666666,intersaccade,gentoo,open,body,open body gentoo
1000.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
7366.666666666666,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
2000.0,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
166.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1000.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1900.0,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
466.6666666666667,intersaccade,gentoo,open,body,open body gentoo
1700.0,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
466.6666666666667,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
533.3333333333334,intersaccade,gentoo,open,body,open body gentoo
1300.0,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
866.6666666666667,intersaccade,gentoo,open,body,open body gentoo
1000.0,intersaccade,gentoo,open,body,open body gentoo
7200.0,intersaccade,gentoo,open,body,open body gentoo
933.3333333333333,intersaccade,gentoo,open,body,open body gentoo
37233.33333333333,intersaccade,gentoo,open,body,open body gentoo
24366.666666666668,intersaccade,gentoo,open,body,open body gentoo
1766.6666666666665,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
2566.666666666667,intersaccade,gentoo,open,body,open body gentoo
41733.33333333333,intersaccade,gentoo,open,body,open body gentoo
533.3333333333334,intersaccade,gentoo,open,body,open body gentoo
8966.666666666666,intersaccade,gentoo,open,body,open body gentoo
5800.0,intersaccade,gentoo,open,body,open body gentoo
18166.666666666668,intersaccade,gentoo,open,body,open body gentoo
8800.0,intersaccade,gentoo,open,body,open body gentoo
6700.0,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1433.333333333333,intersaccade,gentoo,open,body,open body gentoo
2133.3333333333335,intersaccade,gentoo,open,body,open body gentoo
1266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
2033.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1666.6666666666667,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
1066.666666666667,intersaccade,gentoo,open,body,open body gentoo
1266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
1266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
1733.3333333333335,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
7333.333333333333,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
1800.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
3266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1433.333333333333,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
4233.333333333333,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
900.0,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
2500.0,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
2266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
933.3333333333333,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
500.0,intersaccade,gentoo,open,body,open body gentoo
6966.666666666667,intersaccade,gentoo,open,body,open body gentoo
300.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
833.3333333333334,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
266.66666666666663,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
766.6666666666667,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1266.6666666666665,intersaccade,gentoo,open,body,open body gentoo
1133.3333333333333,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
900.0,intersaccade,gentoo,open,body,open body gentoo
66.6666666666666,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
1066.666666666667,intersaccade,gentoo,open,body,open body gentoo
500.0,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
1966.6666666666663,intersaccade,gentoo,open,body,open body gentoo
3366.6666666666665,intersaccade,gentoo,open,body,open body gentoo
21133.333333333332,intersaccade,gentoo,open,body,open body gentoo
1800.0,intersaccade,gentoo,open,body,open body gentoo
600.0,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
1833.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1200.0,intersaccade,gentoo,open,body,open body gentoo
133.33333333333331,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
800.0,intersaccade,gentoo,open,body,open body gentoo
766.6666666666667,intersaccade,gentoo,open,body,open body gentoo
1000.0,intersaccade,gentoo,open,body,open body gentoo
1966.6666666666663,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
433.3333333333333,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
900.0,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1400.0,intersaccade,gentoo,open,body,open body gentoo
733.3333333333333,intersaccade,gentoo,open,body,open body gentoo
333.3333333333333,intersaccade,gentoo,open,body,open body gentoo
300.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
633.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1300.0,intersaccade,gentoo,open,body,open body gentoo
2166.6666666666665,intersaccade,gentoo,open,body,open body gentoo
1700.0,intersaccade,gentoo,open,body,open body gentoo
300.0,intersaccade,gentoo,open,body,open body gentoo
1833.3333333333333,intersaccade,gentoo,open,body,open body gentoo
1100.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
933.3333333333333,intersaccade,gentoo,open,body,open body gentoo
100.0,intersaccade,gentoo,open,body,open body gentoo
800.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
566.6666666666666,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
2033.3333333333333,intersaccade,gentoo,open,body,open body gentoo
366.6666666666666,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
300.0,intersaccade,gentoo,open,body,open body gentoo
666.6666666666666,intersaccade,gentoo,open,body,open body gentoo
766.6666666666667,intersaccade,gentoo,open,body,open body gentoo
400.0,intersaccade,gentoo,open,body,open body gentoo
233.33333333333331,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
700.0,intersaccade,gentoo,open,body,open body gentoo
33.3333333333333,intersaccade,gentoo,open,body,open body gentoo
200.0,intersaccade,gentoo,open,body,open body gentoo
5100.0,intersaccade,gentoo,open,body,open body gentoo
3566.666666666667,intersaccade,gentoo,open,body,open body gentoo
1766.6666666666665,intersaccade,gentoo,open,body,open body gentoo
766.6666666666667,intersaccade,gentoo,open,body,open body gentoo
7266.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
4033.333333333333,intersaccade,rockhopper,open,body,open body rockhopper
11133.333333333332,intersaccade,rockhopper,open,body,open body rockhopper
6566.666666666666,intersaccade,rockhopper,open,body,open body rockhopper
2233.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
1566.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
4833.333333333333,intersaccade,rockhopper,open,body,open body rockhopper
2966.666666666667,intersaccade,rockhopper,open,body,open body rockhopper
1733.3333333333335,intersaccade,rockhopper,open,body,open body rockhopper
2166.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
533.3333333333334,intersaccade,rockhopper,open,body,open body rockhopper
766.6666666666667,intersaccade,rockhopper,open,body,open body rockhopper
833.3333333333334,intersaccade,rockhopper,open,body,open body rockhopper
166.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
1766.6666666666665,intersaccade,rockhopper,open,body,open body rockhopper
33.3333333333333,intersaccade,rockhopper,open,body,open body rockhopper
1100.0,intersaccade,rockhopper,open,body,open body rockhopper
366.6666666666666,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
266.66666666666663,intersaccade,rockhopper,open,body,open body rockhopper
