sex,stimulus_01_name,stimulus_01_amplitude,stimulus_01_amplitude_unit,preference_index,decision_duration_index,id
female,Salt,6.0,%,-0.1206021745190967,-0.0984852815090025,female_6.0
male,Salt,6.0,%,0.6263148718544779,0.6263148718544779,male_6.0
female,Salt,6.0,%,0.867928806257794,0.8606626001674441,female_6.0
male,Salt,6.0,%,0.3943108233117484,0.2901958127244393,male_6.0
female,Salt,6.0,%,-0.6028453762635717,-0.6028453762635717,female_6.0
male,Salt,6.0,%,0.464034875272463,0.4624400315783081,male_6.0
female,Salt,6.0,%,0.9638876504681232,0.9732347835825074,female_6.0
male,Salt,6.0,%,-0.0147849462365591,0.2865291794646775,male_6.0
female,Salt,6.0,%,0.9032258064516128,1.0,female_6.0
male,Salt,6.0,%,0.6101705503842069,0.6408199643493762,male_6.0
female,Salt,6.0,%,-0.1709303032144376,0.8721185510428101,female_6.0
male,Salt,6.0,%,-0.0062772226492441,0.032064928153273,male_6.0
female,Salt,6.0,%,0.9542876209542877,1.0,female_6.0
male,Salt,6.0,%,-1.0,-1.0,male_6.0
female,Salt,6.0,%,0.5619773733398918,0.5599752933909821,female_6.0
male,Salt,6.0,%,0.7702202643171806,0.7762715860199211,male_6.0
female,Salt,6.0,%,0.2158894645941278,0.2180633254512947,female_6.0
male,Salt,6.0,%,0.6023868604513767,0.6023868604513766,male_6.0
female,Salt,6.0,%,0.3851636363636364,0.3851636363636364,female_6.0
male,Salt,6.0,%,0.6015013677714867,0.5889494061290111,male_6.0
female,Salt,6.0,%,0.9066946318235928,0.9129841324006144,female_6.0
male,Salt,6.0,%,-0.1284974093264248,-0.1414429627904268,male_6.0
female,Salt,6.0,%,-0.46541158632889,-0.46541158632889,female_6.0
male,Salt,6.0,%,-0.0734210844100953,-0.056269602115491,male_6.0
female,Salt,6.0,%,-1.0,-1.0,female_6.0
male,Salt,6.0,%,0.6526470228634307,0.6485215885191142,male_6.0
female,Salt,6.0,%,0.9622036421944792,0.9622036421944794,female_6.0
male,Salt,6.0,%,0.6908185214536398,0.6895709008240978,male_6.0
female,Salt,6.0,%,0.7350603146367224,1.0,female_6.0
male,Salt,6.0,%,0.5033488550105251,0.4723144696712978,male_6.0
female,Salt,6.0,%,-0.645543883429346,-0.6408789196612498,female_6.0
male,Salt,6.0,%,0.2877719520279636,0.4353462752737287,male_6.0
female,Salt,6.0,%,-0.3245306145189147,-0.3261560774251129,female_6.0
male,Salt,6.0,%,1.0,,male_6.0
female,Salt,6.0,%,0.1529508582177286,0.196267382288363,female_6.0
male,Salt,6.0,%,-0.1393399378627117,-0.1331404617110468,male_6.0
female,Salt,6.0,%,0.045341192473362,-0.1494472498976388,female_6.0
male,Salt,6.0,%,-1.0,,male_6.0
female,Salt,6.0,%,-0.5077016007248566,-0.5726549578640624,female_6.0
male,Salt,6.0,%,0.5679034474517536,0.5998292995183808,male_6.0
female,Salt,15.0,%,0.2801438053097344,0.1958603645350633,female_15.0
male,Salt,15.0,%,-0.5260413746706285,-0.6694265562710825,male_15.0
female,Salt,15.0,%,-0.989206631801491,-0.8827085852478839,female_15.0
male,Salt,15.0,%,0.1305318450426789,0.1305318450426789,male_15.0
female,Salt,15.0,%,1.0,,female_15.0
male,Salt,15.0,%,-1.0,,male_15.0
female,Salt,15.0,%,0.6816890423931814,0.6775758943685815,female_15.0
male,Salt,15.0,%,1.0,,male_15.0
female,Salt,15.0,%,-1.0,-1.0,female_15.0
male,Salt,15.0,%,1.0,,male_15.0
female,Salt,15.0,%,0.8335000555740802,1.0,female_15.0
male,Salt,15.0,%,0.6771697070204533,0.6755555555555556,male_15.0
female,Salt,15.0,%,0.6458698940998487,0.6391218549580661,female_15.0
male,Salt,15.0,%,0.9443074854325416,0.9383604117574104,male_15.0
female,Salt,15.0,%,-1.0,,female_15.0
male,Salt,15.0,%,1.0,,male_15.0
female,Salt,15.0,%,0.9820828667413214,0.97981199924295,female_15.0
male,Salt,15.0,%,0.4784515976050744,0.4828467804268981,male_15.0
female,Salt,15.0,%,0.0899754086503689,0.086208148739923,female_15.0
male,Salt,15.0,%,1.0,,male_15.0
female,Salt,15.0,%,-0.7725672760304304,-1.0,female_15.0
male,Salt,15.0,%,1.0,,male_15.0
female,Salt,15.0,%,0.899756569502528,0.8992977175821419,female_15.0
male,Salt,15.0,%,0.54909352001436,0.5490935200143601,male_15.0
female,Salt,15.0,%,0.2445183542744518,0.2412470617345045,female_15.0
male,Salt,15.0,%,-0.3411337044189481,-0.3501829826166514,male_15.0
female,Salt,15.0,%,1.0,1.0,female_15.0
male,Salt,15.0,%,-0.5941129964118469,-0.6224312948749691,male_15.0
female,Salt,15.0,%,0.67140510845557,0.6215264187866928,female_15.0
male,Salt,15.0,%,0.81022485479326,0.7926223842141645,male_15.0
female,Salt,15.0,%,0.0440511417564624,0.5862244465179405,female_15.0
male,Salt,15.0,%,0.9704230833379665,1.0,male_15.0
female,Salt,15.0,%,-1.0,-1.0,female_15.0
male,Salt,15.0,%,0.7057627929220469,0.6911589383196336,male_15.0
female,Salt,15.0,%,1.0,,female_15.0
male,Salt,15.0,%,0.461331584125943,0.4677823165107392,male_15.0
female,Salt,15.0,%,-0.5483046136742634,1.0,female_15.0
male,Salt,15.0,%,0.142695641251099,0.1140965732087227,male_15.0
female,Salt,15.0,%,1.0,,female_15.0
male,Salt,15.0,%,0.4620406640552135,0.3853804077573347,male_15.0
female,Salt,15.0,%,1.0,,female_15.0
male,Salt,15.0,%,0.7056994818652851,0.7047817047817048,male_15.0
female,Salt,15.0,%,0.99597942411163,0.9945717250738404,female_15.0
male,Salt,15.0,%,-1.0,,male_15.0
female,Salt,15.0,%,0.7996673003802283,0.7745084927109803,female_15.0
male,Salt,15.0,%,0.9804349041310302,0.979348595704508,male_15.0
female,Salt,15.0,%,1.0,1.0,female_15.0
male,Salt,15.0,%,0.7169373549883992,0.6567972431253956,male_15.0
female,Salt,15.0,%,1.0,1.0,female_15.0
male,Salt,15.0,%,-1.0,,male_15.0
female,Salt,15.0,%,0.7920951692701094,1.0,female_15.0
male,Salt,15.0,%,0.8765058553258251,0.9532252420389596,male_15.0
female,Salt,15.0,%,0.8873627952416527,0.8296244784422809,female_15.0
male,Salt,15.0,%,0.7471575846833578,0.7447365290829071,male_15.0
female,Salt,12.0,%,0.3262099308610937,0.3262099308610937,female_12.0
male,Salt,12.0,%,-0.6038376038376039,-0.5958944981501373,male_12.0
female,Salt,12.0,%,0.0801872454252537,0.3800388349514563,female_12.0
male,Salt,12.0,%,-0.1734862819299905,-0.0762011763928359,male_12.0
female,Salt,12.0,%,-0.0084024261309888,1.0,female_12.0
male,Salt,12.0,%,0.3816460753580428,0.2260943149473036,male_12.0
female,Salt,12.0,%,-0.4035361704501087,-0.3571772060591488,female_12.0
male,Salt,12.0,%,-1.0,,male_12.0
female,Salt,12.0,%,1.0,1.0,female_12.0
male,Salt,12.0,%,0.9566216773737256,0.955611844882697,male_12.0
female,Salt,12.0,%,-0.5160214980610927,-0.5160214980610925,female_12.0
male,Salt,12.0,%,-1.0,,male_12.0
female,Salt,12.0,%,-1.0,-1.0,female_12.0
male,Salt,12.0,%,0.0678778075032664,0.0780052757191307,male_12.0
female,Salt,12.0,%,0.7064516129032258,-1.0,female_12.0
male,Salt,12.0,%,0.5535866175219734,0.5440857101491241,male_12.0
female,Salt,12.0,%,0.94011401140114,0.9140099948302602,female_12.0
male,Salt,12.0,%,0.9263544331961284,-1.0,male_12.0
female,Salt,12.0,%,-0.8583440057909683,-1.0,female_12.0
male,Salt,12.0,%,0.6088985876219918,0.6084713878269312,male_12.0
female,Salt,12.0,%,-0.7764044318245087,-0.724591962693732,female_12.0
male,Salt,12.0,%,0.6178637200736649,0.5814774350785781,male_12.0
female,Salt,12.0,%,-1.0,-1.0,female_12.0
male,Salt,12.0,%,0.5894853854704767,0.5860204418067919,male_12.0
female,Salt,12.0,%,-0.7565740968296878,-0.7565740968296879,female_12.0
male,Salt,12.0,%,-0.2704893425397778,-0.2406724579713768,male_12.0
female,Salt,12.0,%,0.0628864424671994,-0.0626763574176998,female_12.0
male,Salt,12.0,%,0.2022568379737519,0.1634188693806675,male_12.0
female,Salt,12.0,%,-0.949344289975798,-0.9502224224336956,female_12.0
male,Salt,12.0,%,-0.7231795441912174,-1.0,male_12.0
female,Salt,12.0,%,-0.8244372990353699,-0.8244372990353698,female_12.0
male,Salt,12.0,%,1.0,,male_12.0
female,Salt,12.0,%,0.9604202568236144,1.0,female_12.0
male,Salt,12.0,%,0.2090648307515777,0.2090648307515777,male_12.0
female,Salt,12.0,%,0.0419177896661474,0.1044433278300193,female_12.0
male,Salt,12.0,%,0.5689655172413793,0.5683239059243823,male_12.0
female,Salt,12.0,%,0.980833519055048,1.0,female_12.0
male,Salt,12.0,%,-0.8917201003624199,-1.0,male_12.0
female,Salt,12.0,%,-0.9475249256603114,-0.9451386772325512,female_12.0
male,Salt,12.0,%,0.3036471079806601,0.2917248497358994,male_12.0
female,Salt,12.0,%,0.7933850551245406,0.7933850551245406,female_12.0
male,Salt,12.0,%,0.3712964652917199,0.3705305476030943,male_12.0
female,Salt,12.0,%,-0.9695595081771518,-0.9691077594039614,female_12.0
male,Salt,12.0,%,0.4068500842223471,0.6682868366735468,male_12.0
female,Salt,12.0,%,0.953193618322308,1.0,female_12.0
male,Salt,12.0,%,0.7164081535627265,0.7238868329951057,male_12.0
female,Salt,12.0,%,0.9647530971907172,0.9965719014126132,female_12.0
male,Salt,12.0,%,0.7808701993193972,0.8250093411383734,male_12.0
female,Salt,12.0,%,0.5829883327060594,0.6783719074221868,female_12.0
male,Salt,12.0,%,-0.7326604858584672,-0.7463922403595931,male_12.0
female,Salt,12.0,%,0.0534509600415153,0.0534509600415153,female_12.0
male,Salt,12.0,%,0.9623929710672112,0.9614833495729924,male_12.0
female,Salt,12.0,%,1.0,,female_12.0
male,Salt,12.0,%,0.6732610082961071,0.6570036540803897,male_12.0
male,Salt,4.0,%,-0.475160086188583,-0.4824935952177626,male_4.0
female,Salt,4.0,%,0.9103745329035572,0.9361665221162184,female_4.0
male,Salt,4.0,%,0.6285983399069877,0.5268131703292582,male_4.0
female,Salt,4.0,%,-0.0420589231290213,0.0195343472933035,female_4.0
male,Salt,4.0,%,0.1717427838547041,0.162432915921288,male_4.0
female,Salt,4.0,%,-0.5566119273984443,-0.5567913329107359,female_4.0
male,Salt,4.0,%,0.4334540780556205,0.4936685742116157,male_4.0
female,Salt,4.0,%,-0.5724789622298639,-0.5737108642735234,female_4.0
male,Salt,4.0,%,0.6116469250797608,0.7660438014868395,male_4.0
female,Salt,4.0,%,-0.4514189444331484,-0.4667136315604085,female_4.0
male,Salt,4.0,%,0.839532293986637,0.6201397126664031,male_4.0
female,Salt,4.0,%,-1.0,,female_4.0
male,Salt,4.0,%,-0.5907507305012363,-0.5749015029913906,male_4.0
female,Salt,4.0,%,-0.5941972489836832,-0.5602956705385428,female_4.0
male,Salt,4.0,%,0.9288304893275464,0.921963622139644,male_4.0
male,Salt,4.0,%,1.0,,male_4.0
female,Salt,4.0,%,-0.646530004580852,-0.0935389133627019,female_4.0
male,Salt,4.0,%,-1.0,,male_4.0
female,Salt,4.0,%,0.2382173416204464,0.2348264277715565,female_4.0
male,Salt,4.0,%,-0.2813480817868787,-0.3512645007873003,male_4.0
female,Salt,4.0,%,-0.9840789683171468,-0.9834560344114484,female_4.0
male,Salt,4.0,%,-0.1538038920857068,-0.3695085118066996,male_4.0
female,Salt,4.0,%,0.1832662449683726,0.2876318012577829,female_4.0
male,Salt,4.0,%,1.0,,male_4.0
female,Salt,4.0,%,0.2376909542826821,0.5349819894707675,female_4.0
male,Salt,4.0,%,0.2004336103621758,0.763279304291022,male_4.0
female,Salt,4.0,%,-0.1400392234886166,-0.1392073743207488,female_4.0
male,Salt,4.0,%,0.1321964815536308,0.1321964815536308,male_4.0
female,Salt,4.0,%,-0.8429175653343045,-0.8379143905893234,female_4.0
male,Salt,4.0,%,0.9940986527112794,0.9934285979975822,male_4.0
female,Salt,4.0,%,-0.9943071329932645,-0.9517092995457804,female_4.0
male,Salt,4.0,%,-0.33852184611863,-0.3971686279194791,male_4.0
female,Salt,4.0,%,0.8436786791017441,0.8434537246049661,female_4.0
male,Salt,4.0,%,0.959427074625202,0.9727856802177146,male_4.0
female,Salt,4.0,%,0.6415736607142858,0.9145460462089164,female_4.0
male,Salt,4.0,%,0.7079266361463822,0.7217078338606218,male_4.0
female,Salt,4.0,%,0.1572826390830305,-0.7705726872246697,female_4.0
male,Salt,4.0,%,0.9757144888383336,0.9821403098342416,male_4.0
female,Salt,4.0,%,0.040838108077744,-0.0500907106177546,female_4.0
male,Salt,4.0,%,0.8268959868959868,0.8268959868959869,male_4.0
female,Salt,4.0,%,0.0510755067717093,0.2818741228543668,female_4.0
male,Salt,4.0,%,0.803369988349956,0.7869851628393769,male_4.0
female,Salt,4.0,%,-0.8821230142111288,-0.8815076759001993,female_4.0
male,Salt,4.0,%,1.0,,male_4.0
female,Salt,4.0,%,0.9291212944041654,0.7529032887674442,female_4.0
male,Salt,4.0,%,-0.6251025430680887,-0.6251025430680885,male_4.0
female,Salt,4.0,%,0.7809654849380837,0.8054368471035138,female_4.0
male,Salt,4.0,%,-0.9463895277848764,-0.9385436671983334,male_4.0
female,Salt,4.0,%,-0.699249875952249,-0.7059719861689034,female_4.0
male,Salt,4.0,%,0.1361543248288736,0.0555820123817946,male_4.0
female,Salt,4.0,%,0.2649506052594963,0.4115016768103341,female_4.0
male,Salt,4.0,%,1.0,,male_4.0
female,Salt,4.0,%,1.0,,female_4.0
male,Salt,4.0,%,-0.0311114810729819,-0.0316911672843876,male_4.0
female,Salt,4.0,%,0.991184150187641,0.9910867199697212,female_4.0
male,Salt,4.0,%,-0.569332578693021,-0.5646749474657015,male_4.0
female,Salt,4.0,%,0.1032177691349396,0.0684104204368503,female_4.0
male,Salt,4.0,%,-0.2448404713998275,-0.2653168551143833,male_4.0
female,Salt,4.0,%,-0.6867279489699563,-0.6867279489699563,female_4.0
male,Salt,4.0,%,0.117200954122945,0.1240542838386121,male_4.0
female,Salt,4.0,%,-0.2473041134011653,-0.2557264021887825,female_4.0
male,Salt,4.0,%,0.8712978295142434,0.8815401180411548,male_4.0
female,Salt,4.0,%,-0.6185745052623024,-0.6170533938497629,female_4.0
male,Salt,4.0,%,0.715593461265103,0.713144211653158,male_4.0
female,Salt,4.0,%,-0.865504542624698,-0.8982745106460653,female_4.0
male,Salt,4.0,%,-0.176256454828979,-0.1926099487838762,male_4.0
female,Salt,4.0,%,-0.1213011378101561,-0.1207587470483916,female_4.0
male,Salt,4.0,%,0.1148413936557462,0.1296805674117634,male_4.0
female,Salt,4.0,%,0.5763160295593468,0.521067045571738,female_4.0
male,Salt,4.0,%,-0.4678909063217327,-0.4826494956376502,male_4.0
female,Salt,4.0,%,0.7790017731165353,0.7690609477253015,female_4.0
male,Salt,4.0,%,-0.0369382206995522,-0.0615158600426245,male_4.0
female,Salt,4.0,%,0.5061567363943427,0.5172183871979918,female_4.0
male,Salt,4.0,%,0.3831271414209802,0.3831271414209803,male_4.0
female,Salt,4.0,%,-0.5913383632479073,-0.5913383632479073,female_4.0
male,Salt,4.0,%,0.755434096711874,0.7700402321916267,male_4.0
female,Salt,4.0,%,-0.6595690072161183,-0.7528333559237209,female_4.0
male,Salt,4.0,%,-0.1967379638147807,-0.1988058211419575,male_4.0
female,Salt,4.0,%,-0.493494248538563,-0.1672350716190239,female_4.0
male,Salt,4.0,%,-0.7130849506540115,-0.7151258994506378,male_4.0
female,Salt,4.0,%,0.5540968257360648,0.5427993029395498,female_4.0
male,Salt,4.0,%,-0.4059729020358941,-0.457199873962819,male_4.0
female,Salt,4.0,%,-0.3919002531170901,-0.6335750200794376,female_4.0
male,Salt,4.0,%,1.0,1.0,male_4.0
female,Salt,4.0,%,-0.5791854195445836,-0.5755014890150025,female_4.0
male,Salt,4.0,%,0.9344222380034494,0.9322637772584854,male_4.0
