species,angle_deg,sacc_dur_sec,speed_deg_per_sec
gentoo,45.8767728897179,0.361048993426251,127.065228611664
gentoo,48.1204954837601,0.46731499682431,102.972290234142
gentoo,38.4379837894093,0.251682541785241,152.724076595699
gentoo,56.4243161722017,0.341816170859336,165.072108877556
gentoo,47.1065991059481,0.260613812151936,180.752503932851
gentoo,48.5905557043857,0.381467953223296,127.377818487266
gentoo,48.7925860206368,0.298980013928023,163.196814996414
gentoo,45.3098048749791,0.36799352725903,123.126635439665
gentoo,32.4323967361513,0.212567635985564,152.5744809918
gentoo,57.5937167320577,0.48437633030876,118.902830564296
gentoo,41.412283035246,0.283680625971692,145.982063080256
gentoo,44.1461687688962,0.287842933104897,153.368951228718
gentoo,44.0535461132047,0.350142517674408,125.816043152376
gentoo,55.6078570514965,0.566072327212191,98.234544206313
gentoo,50.9255371201409,0.385388897372218,132.140644080247
gentoo,47.4960871564292,0.376364235222271,126.197132223202
gentoo,37.5614724533717,0.316211517051132,118.785908886734
gentoo,47.710720645486,0.345198886020375,138.212267123799
gentoo,26.2776557300881,0.252432289322184,104.097838674471
gentoo,33.4336440810983,0.223938487062204,149.298338663024
gentoo,10.0615852789856,0.42886578551453,23.4609185876516
gentoo,41.2371180060611,0.238361545097969,173.002394279296
rockhopper,77.4733271516847,0.418153063923591,185.275043604228
rockhopper,28.9946292568004,0.581288054884925,49.8799674501144
rockhopper,50.5895087860673,0.370963949372989,136.373113537244
rockhopper,35.9965954558897,0.303061459982676,118.776552643637
rockhopper,51.4602241622214,0.516029192570237,99.7234747629461
rockhopper,21.2832682792486,0.52120527260567,40.8347140711889
rockhopper,50.7997924057651,0.324454645812912,156.569779663619
rockhopper,38.6447865529859,0.255605344294354,151.189274464006
rockhopper,31.1265936257196,0.237356995948271,131.138302881552
rockhopper,49.1256629994242,0.38166649176509,128.713586493363
rockhopper,14.3674713668578,0.861890728247888,16.6697133360107
rockhopper,44.3029619674779,0.317503344671593,139.535418164814
rockhopper,52.5408548304906,0.450526465889463,116.621017428489
rockhopper,58.4092464097637,0.455149167120195,128.32989847994
rockhopper,56.1733409880703,0.320078087979897,175.498864488338
rockhopper,28.9360454027232,0.219792870725771,131.651428488897
rockhopper,52.8060912027407,0.402451317521925,131.211127666054
rockhopper,47.4876627846016,0.307532125794133,154.415291286968
